candidato,retweetTimesTrust,retweetTotal,creacion,numSemana
Clara Luz Flores,0,0,22/04/21,17
Clara Luz Flores,0.111111111,1,22/04/21,17
Clara Luz Flores,0,80,22/04/21,17
Clara Luz Flores,0,0,22/04/21,17
Clara Luz Flores,0,5,22/04/21,17
Clara Luz Flores,7.230769238,47,22/04/21,17
Clara Luz Flores,7.071428529,99,22/04/21,17
Clara Luz Flores,3.57142855,50,23/04/21,17
Clara Luz Flores,25.125,201,23/04/21,17
Clara Luz Flores,10.30769232,67,23/04/21,17
Clara Luz Flores,0.09090909,2,23/04/21,17
Clara Luz Flores,3.57142855,50,23/04/21,17
Clara Luz Flores,0,0,23/04/21,17
Clara Luz Flores,0,0,23/04/21,17
Clara Luz Flores,0,0,23/04/21,17
Clara Luz Flores,0,0,23/04/21,17
Clara Luz Flores,0,0,23/04/21,17
Clara Luz Flores,0,119,23/04/21,17
Clara Luz Flores,0,119,23/04/21,17
Clara Luz Flores,0,119,23/04/21,17
Clara Luz Flores,0,32,23/04/21,17
Clara Luz Flores,0,119,23/04/21,17
Clara Luz Flores,0,119,23/04/21,17
Clara Luz Flores,0,12,23/04/21,17
Clara Luz Flores,0,119,23/04/21,17
Clara Luz Flores,0,0,23/04/21,17
Clara Luz Flores,0,80,23/04/21,17
Clara Luz Flores,0,37,23/04/21,17
Clara Luz Flores,0,0,23/04/21,17
Clara Luz Flores,0,0,23/04/21,17
Clara Luz Flores,0.999999994,14,23/04/21,17
Clara Luz Flores,0,4,23/04/21,17
Clara Luz Flores,0,119,23/04/21,17
Clara Luz Flores,0,119,23/04/21,17
Clara Luz Flores,0,0,23/04/21,17
Clara Luz Flores,0.045454545,1,23/04/21,17
Clara Luz Flores,0.095238095,1,23/04/21,17
Clara Luz Flores,0,0,23/04/21,17
Clara Luz Flores,4.272727277,47,23/04/21,17
Clara Luz Flores,0,119,23/04/21,17
Clara Luz Flores,0,0,23/04/21,17
Clara Luz Flores,0.500000001,3,23/04/21,17
Clara Luz Flores,0,119,23/04/21,17
Clara Luz Flores,0.9,9,23/04/21,17
Clara Luz Flores,0,0,23/04/21,17
Clara Luz Flores,0.6,1,23/04/21,17
Clara Luz Flores,0,0,23/04/21,17
Clara Luz Flores,0,0,23/04/21,17
Clara Luz Flores,0,0,23/04/21,17
Clara Luz Flores,4.272727277,47,23/04/21,17
Clara Luz Flores,0,1,23/04/21,17
Clara Luz Flores,36.4,182,23/04/21,17
Clara Luz Flores,0.48,6,23/04/21,17
Clara Luz Flores,25.75,103,23/04/21,17
Clara Luz Flores,12,60,23/04/21,17
Clara Luz Flores,36.4,182,23/04/21,17
Clara Luz Flores,0.764705877,13,23/04/21,17
Clara Luz Flores,0,102,23/04/21,17
Clara Luz Flores,25.75,103,23/04/21,17
Clara Luz Flores,0,1,23/04/21,17
Clara Luz Flores,0,0,23/04/21,17
Clara Luz Flores,0,0,23/04/21,17
Clara Luz Flores,0,3,23/04/21,17
Clara Luz Flores,0,0,24/04/21,17
Clara Luz Flores,0,109,24/04/21,17
Clara Luz Flores,11.8,59,24/04/21,17
Clara Luz Flores,0.375,3,24/04/21,17
Clara Luz Flores,0.75,3,24/04/21,17
Clara Luz Flores,11.8,59,24/04/21,17
Clara Luz Flores,0,119,24/04/21,17
Clara Luz Flores,0,1,24/04/21,17
Clara Luz Flores,0.6,6,24/04/21,17
Clara Luz Flores,12.00000001,84,24/04/21,17
Clara Luz Flores,0,109,24/04/21,17
Clara Luz Flores,0,153,24/04/21,17
Clara Luz Flores,0,109,24/04/21,17
Clara Luz Flores,0,0,24/04/21,17
Clara Luz Flores,0,0,24/04/21,17
Clara Luz Flores,0,0,24/04/21,17
Clara Luz Flores,0.363636364,2,24/04/21,17
Clara Luz Flores,0,109,24/04/21,17
Clara Luz Flores,0,109,24/04/21,17
Clara Luz Flores,0,153,24/04/21,17
Clara Luz Flores,0,0,24/04/21,17
Clara Luz Flores,0,53,24/04/21,17
Clara Luz Flores,0,0,24/04/21,17
Clara Luz Flores,0,153,24/04/21,17
Clara Luz Flores,0,153,24/04/21,17
Clara Luz Flores,0,23,24/04/21,17
Clara Luz Flores,12.00000001,84,24/04/21,17
Clara Luz Flores,12.00000001,84,24/04/21,17
Clara Luz Flores,12.00000001,84,24/04/21,17
Clara Luz Flores,0,23,24/04/21,17
Clara Luz Flores,12.00000001,84,24/04/21,17
Clara Luz Flores,12.00000001,84,24/04/21,17
Clara Luz Flores,12.00000001,84,24/04/21,17
Clara Luz Flores,0,109,24/04/21,17
Clara Luz Flores,0,0,24/04/21,17
Clara Luz Flores,0.666666664,8,24/04/21,17
Clara Luz Flores,12.00000001,84,24/04/21,17
Clara Luz Flores,0,109,24/04/21,17
Clara Luz Flores,0,109,24/04/21,17
Clara Luz Flores,12.00000001,84,24/04/21,17
Clara Luz Flores,0,64,24/04/21,17
Clara Luz Flores,0.083333333,1,24/04/21,17
Clara Luz Flores,0,0,24/04/21,17
Clara Luz Flores,0,433,24/04/21,17
Clara Luz Flores,2.444444442,22,24/04/21,17
Clara Luz Flores,0,13,24/04/21,17
Clara Luz Flores,0,433,24/04/21,17
Clara Luz Flores,0,433,24/04/21,17
Clara Luz Flores,0,153,24/04/21,17
Clara Luz Flores,0,0,24/04/21,17
Clara Luz Flores,0,433,24/04/21,17
Clara Luz Flores,0,433,24/04/21,17
Clara Luz Flores,0,433,24/04/21,17
Clara Luz Flores,0,433,24/04/21,17
Clara Luz Flores,16.88888887,152,24/04/21,17
Clara Luz Flores,1.25,10,24/04/21,17
Clara Luz Flores,0,433,24/04/21,17
Clara Luz Flores,0,11,24/04/21,17
Clara Luz Flores,0,0,24/04/21,17
Clara Luz Flores,8.125,65,24/04/21,17
Clara Luz Flores,8.125,65,24/04/21,17
Clara Luz Flores,16.88888887,152,24/04/21,17
Clara Luz Flores,0,433,24/04/21,17
Clara Luz Flores,0,433,24/04/21,17
Clara Luz Flores,0,433,24/04/21,17
Clara Luz Flores,8.125,65,24/04/21,17
Clara Luz Flores,0,433,24/04/21,17
Clara Luz Flores,0,433,24/04/21,17
Clara Luz Flores,0,433,24/04/21,17
Clara Luz Flores,0,109,24/04/21,17
Clara Luz Flores,16.88888887,152,24/04/21,17
Clara Luz Flores,8.125,65,24/04/21,17
Clara Luz Flores,0,433,24/04/21,17
Clara Luz Flores,0.333333333,1,24/04/21,17
Clara Luz Flores,0,433,24/04/21,17
Clara Luz Flores,16.88888887,152,24/04/21,17
Clara Luz Flores,0,433,24/04/21,17
Clara Luz Flores,0.5,4,24/04/21,17
Clara Luz Flores,8.125,65,24/04/21,17
Clara Luz Flores,0,433,24/04/21,17
Clara Luz Flores,0,119,24/04/21,17
Clara Luz Flores,0,1,24/04/21,17
Clara Luz Flores,0,0,24/04/21,17
Clara Luz Flores,16.88888887,152,24/04/21,17
Clara Luz Flores,16.88888887,152,24/04/21,17
Clara Luz Flores,0,64,24/04/21,17
Clara Luz Flores,0.5,4,24/04/21,17
Clara Luz Flores,0,153,24/04/21,17
Clara Luz Flores,0,433,24/04/21,17
Clara Luz Flores,0,433,24/04/21,17
Clara Luz Flores,0,433,24/04/21,17
Clara Luz Flores,0,3,24/04/21,17
Clara Luz Flores,0,433,24/04/21,17
Clara Luz Flores,0,433,24/04/21,17
Clara Luz Flores,16.88888887,152,24/04/21,17
Clara Luz Flores,3.363636367,37,24/04/21,17
Clara Luz Flores,0,26,24/04/21,17
Clara Luz Flores,16.88888887,152,24/04/21,17
Clara Luz Flores,0,1,24/04/21,17
Clara Luz Flores,16.88888887,152,24/04/21,17
Clara Luz Flores,0,26,24/04/21,17
Clara Luz Flores,0,433,24/04/21,17
Clara Luz Flores,0,433,25/04/21,18
Clara Luz Flores,0,0,25/04/21,18
Clara Luz Flores,0,0,25/04/21,18
Clara Luz Flores,0,11,25/04/21,18
Clara Luz Flores,0.2,1,25/04/21,18
Clara Luz Flores,23.77777775,107,25/04/21,18
Clara Luz Flores,0,433,25/04/21,18
Clara Luz Flores,0,64,25/04/21,18
Clara Luz Flores,0,0,25/04/21,18
Clara Luz Flores,23.77777775,107,25/04/21,18
Clara Luz Flores,5,50,25/04/21,18
Clara Luz Flores,8.125,65,25/04/21,18
Clara Luz Flores,1.6,8,25/04/21,18
Clara Luz Flores,0,77,25/04/21,18
Clara Luz Flores,0,0,25/04/21,18
Clara Luz Flores,0,0,25/04/21,18
Clara Luz Flores,0,0,25/04/21,18
Clara Luz Flores,0,0,25/04/21,18
Clara Luz Flores,0,153,25/04/21,18
Clara Luz Flores,0,433,25/04/21,18
Clara Luz Flores,0,0,25/04/21,18
Clara Luz Flores,0,0,25/04/21,18
Clara Luz Flores,5.583333311,67,25/04/21,18
Clara Luz Flores,0,64,25/04/21,18
Clara Luz Flores,0,433,25/04/21,18
Clara Luz Flores,0,433,25/04/21,18
Clara Luz Flores,0,433,25/04/21,18
Clara Luz Flores,5.583333311,67,25/04/21,18
Clara Luz Flores,0,0,25/04/21,18
Clara Luz Flores,0,0,25/04/21,18
Clara Luz Flores,0,0,25/04/21,18
Clara Luz Flores,0,3,25/04/21,18
Clara Luz Flores,0,0,25/04/21,18
Clara Luz Flores,12.00000001,84,25/04/21,18
Clara Luz Flores,0,64,25/04/21,18
Clara Luz Flores,0,0,25/04/21,18
Clara Luz Flores,0.444444444,4,25/04/21,18
Clara Luz Flores,23.77777775,107,25/04/21,18
Clara Luz Flores,14.36363638,79,25/04/21,18
Clara Luz Flores,0,0,25/04/21,18
Clara Luz Flores,0,1,25/04/21,18
Clara Luz Flores,14.36363638,79,25/04/21,18
Clara Luz Flores,0,1,25/04/21,18
Clara Luz Flores,0,1,25/04/21,18
Clara Luz Flores,0.1,1,25/04/21,18
Clara Luz Flores,0,5,25/04/21,18
Clara Luz Flores,4.4,44,25/04/21,18
Clara Luz Flores,0,722,25/04/21,18
Clara Luz Flores,0,722,25/04/21,18
Clara Luz Flores,11.75,47,25/04/21,18
Clara Luz Flores,0,722,25/04/21,18
Clara Luz Flores,0,61,25/04/21,18
Clara Luz Flores,0,0,25/04/21,18
Clara Luz Flores,0,554,25/04/21,18
Clara Luz Flores,0,978,25/04/21,18
Clara Luz Flores,0,0,25/04/21,18
Clara Luz Flores,0,978,25/04/21,18
Clara Luz Flores,0,554,25/04/21,18
Clara Luz Flores,7.5,30,25/04/21,18
Clara Luz Flores,0,99,25/04/21,18
Clara Luz Flores,0,978,25/04/21,18
Clara Luz Flores,0,554,25/04/21,18
Clara Luz Flores,0,0,25/04/21,18
Clara Luz Flores,0,978,25/04/21,18
Clara Luz Flores,0,722,25/04/21,18
Clara Luz Flores,14.36363638,79,25/04/21,18
Clara Luz Flores,0,554,25/04/21,18
Clara Luz Flores,23.55555553,106,25/04/21,18
Clara Luz Flores,0,978,25/04/21,18
Clara Luz Flores,0,722,25/04/21,18
Clara Luz Flores,0,978,25/04/21,18
Clara Luz Flores,0,978,25/04/21,18
Clara Luz Flores,0,554,25/04/21,18
Clara Luz Flores,0,722,25/04/21,18
Clara Luz Flores,0,722,25/04/21,18
Clara Luz Flores,0,978,25/04/21,18
Clara Luz Flores,0,70,25/04/21,18
Clara Luz Flores,0,722,25/04/21,18
Clara Luz Flores,0,722,25/04/21,18
Clara Luz Flores,0,978,25/04/21,18
Clara Luz Flores,0,978,25/04/21,18
Clara Luz Flores,0,722,25/04/21,18
Clara Luz Flores,6.8,68,25/04/21,18
Clara Luz Flores,13.33333332,60,25/04/21,18
Clara Luz Flores,0,31,25/04/21,18
Clara Luz Flores,0,554,25/04/21,18
Clara Luz Flores,0,554,25/04/21,18
Clara Luz Flores,0,99,25/04/21,18
Clara Luz Flores,0,722,25/04/21,18
Clara Luz Flores,0,70,25/04/21,18
Clara Luz Flores,18,45,25/04/21,18
Clara Luz Flores,6.8,68,25/04/21,18
Clara Luz Flores,18,45,25/04/21,18
Clara Luz Flores,0,978,25/04/21,18
Clara Luz Flores,0,722,25/04/21,18
Clara Luz Flores,0,722,25/04/21,18
Clara Luz Flores,0,554,25/04/21,18
Clara Luz Flores,15.25,244,26/04/21,18
Clara Luz Flores,15.25,244,26/04/21,18
Clara Luz Flores,0,0,26/04/21,18
Clara Luz Flores,81.22222214,731,26/04/21,18
Clara Luz Flores,0,0,26/04/21,18
Clara Luz Flores,0.071428572,2,26/04/21,18
Clara Luz Flores,0,55,26/04/21,18
Clara Luz Flores,0,0,26/04/21,18
Clara Luz Flores,3.33333334,20,26/04/21,18
Clara Luz Flores,0,697,26/04/21,18
Clara Luz Flores,94.8,948,26/04/21,18
Clara Luz Flores,0,0,26/04/21,18
Clara Luz Flores,0,0,26/04/21,18
Clara Luz Flores,6.181818188,34,26/04/21,18
Clara Luz Flores,0,134,26/04/21,18
Clara Luz Flores,0.2,2,26/04/21,18
Clara Luz Flores,0,25,26/04/21,18
Clara Luz Flores,0,0,26/04/21,18
Clara Luz Flores,0,0,26/04/21,18
Clara Luz Flores,3.142857146,22,26/04/21,18
Clara Luz Flores,79.875,639,26/04/21,18
Clara Luz Flores,0,0,26/04/21,18
Clara Luz Flores,0,89,26/04/21,18
Clara Luz Flores,94.8,948,26/04/21,18
Clara Luz Flores,0,0,26/04/21,18
Clara Luz Flores,0,66,26/04/21,18
Clara Luz Flores,0,0,26/04/21,18
Clara Luz Flores,0,0,26/04/21,18
Clara Luz Flores,0,0,26/04/21,18
Clara Luz Flores,94.8,948,26/04/21,18
Clara Luz Flores,79.875,639,26/04/21,18
Clara Luz Flores,0.6,3,26/04/21,18
Clara Luz Flores,0,0,26/04/21,18
Clara Luz Flores,5.666666661,51,26/04/21,18
Clara Luz Flores,18.375,147,26/04/21,18
Clara Luz Flores,79.875,639,26/04/21,18
Clara Luz Flores,0.055555556,1,26/04/21,18
Clara Luz Flores,0,3,26/04/21,18
Clara Luz Flores,81.22222214,731,26/04/21,18
Clara Luz Flores,0,0,26/04/21,18
Clara Luz Flores,94.8,948,26/04/21,18
Clara Luz Flores,0,1,26/04/21,18
Clara Luz Flores,76.00000015,456,26/04/21,18
Clara Luz Flores,0,978,26/04/21,18
Clara Luz Flores,5.666666661,51,26/04/21,18
Clara Luz Flores,0.181818182,2,26/04/21,18
Clara Luz Flores,0,1,26/04/21,18
Clara Luz Flores,0,2,26/04/21,18
Clara Luz Flores,0,66,26/04/21,18
Clara Luz Flores,0,0,26/04/21,18
Clara Luz Flores,121.9999999,549,26/04/21,18
Clara Luz Flores,76.00000015,456,26/04/21,18
Clara Luz Flores,0,184,26/04/21,18
Clara Luz Flores,94.8,948,26/04/21,18
Clara Luz Flores,94.8,948,26/04/21,18
Clara Luz Flores,4.8,24,26/04/21,18
Clara Luz Flores,0,0,26/04/21,18
Clara Luz Flores,1.222222221,11,26/04/21,18
Clara Luz Flores,94.8,948,26/04/21,18
Clara Luz Flores,18.375,147,26/04/21,18
Clara Luz Flores,76.00000015,456,26/04/21,18
Clara Luz Flores,0.285714286,2,26/04/21,18
Clara Luz Flores,3.33333334,20,26/04/21,18
Clara Luz Flores,0.413793108,12,26/04/21,18
Clara Luz Flores,0,9,26/04/21,18
Clara Luz Flores,81.22222214,731,26/04/21,18
Clara Luz Flores,0,0,26/04/21,18
Clara Luz Flores,79.875,639,26/04/21,18
Clara Luz Flores,0,3,26/04/21,18
Clara Luz Flores,0,0,26/04/21,18
Clara Luz Flores,0,978,26/04/21,18
Clara Luz Flores,4.076923081,53,26/04/21,18
Clara Luz Flores,0,134,26/04/21,18
Clara Luz Flores,0,0,26/04/21,18
Clara Luz Flores,0,189,26/04/21,18
Clara Luz Flores,0,697,26/04/21,18
Clara Luz Flores,94.8,948,26/04/21,18
Clara Luz Flores,0,89,26/04/21,18
Clara Luz Flores,94.8,948,26/04/21,18
Clara Luz Flores,0,0,26/04/21,18
Clara Luz Flores,79.875,639,26/04/21,18
Clara Luz Flores,0,267,26/04/21,18
Clara Luz Flores,0,0,26/04/21,18
Clara Luz Flores,0.727272728,4,26/04/21,18
Clara Luz Flores,0,0,26/04/21,18
Clara Luz Flores,94.8,948,26/04/21,18
Clara Luz Flores,0,123,26/04/21,18
Clara Luz Flores,0,0,26/04/21,18
Clara Luz Flores,0,43,26/04/21,18
Clara Luz Flores,0,0,26/04/21,18
Clara Luz Flores,0,0,26/04/21,18
Clara Luz Flores,1.571428562,22,26/04/21,18
Clara Luz Flores,0,0,26/04/21,18
Clara Luz Flores,0,177,26/04/21,18
Clara Luz Flores,0,184,26/04/21,18
Clara Luz Flores,18.99999998,171,26/04/21,18
Clara Luz Flores,79.875,639,26/04/21,18
Clara Luz Flores,76.00000015,456,26/04/21,18
Clara Luz Flores,0,287,26/04/21,18
Clara Luz Flores,46.4444444,418,26/04/21,18
Clara Luz Flores,0,0,26/04/21,18
Clara Luz Flores,79.875,639,26/04/21,18
Clara Luz Flores,94.8,948,26/04/21,18
Clara Luz Flores,4.54545455,25,26/04/21,18
Clara Luz Flores,121.9999999,549,26/04/21,18
Clara Luz Flores,0,0,26/04/21,18
Clara Luz Flores,0,1,26/04/21,18
Clara Luz Flores,0,0,26/04/21,18
Clara Luz Flores,5.666666661,51,26/04/21,18
Clara Luz Flores,46.4444444,418,26/04/21,18
Clara Luz Flores,0,0,26/04/21,18
Clara Luz Flores,15.25,244,26/04/21,18
Clara Luz Flores,94.8,948,26/04/21,18
Clara Luz Flores,0,13,26/04/21,18
Clara Luz Flores,0,0,26/04/21,18
Clara Luz Flores,94.8,948,26/04/21,18
Clara Luz Flores,0,68,26/04/21,18
Clara Luz Flores,0,978,26/04/21,18
Clara Luz Flores,0,0,26/04/21,18
Clara Luz Flores,0,0,26/04/21,18
Clara Luz Flores,46.4444444,418,26/04/21,18
Clara Luz Flores,0.428571426,6,26/04/21,18
Clara Luz Flores,0,267,26/04/21,18
Clara Luz Flores,0,170,26/04/21,18
Clara Luz Flores,0,70,26/04/21,18
Clara Luz Flores,0,0,26/04/21,18
Clara Luz Flores,0,0,26/04/21,18
Clara Luz Flores,0,123,26/04/21,18
Clara Luz Flores,0,27,26/04/21,18
Clara Luz Flores,0,0,26/04/21,18
Clara Luz Flores,0,697,26/04/21,18
Clara Luz Flores,94.8,948,26/04/21,18
Clara Luz Flores,0,43,26/04/21,18
Clara Luz Flores,0.25,1,26/04/21,18
Clara Luz Flores,0,1,26/04/21,18
Clara Luz Flores,0,697,26/04/21,18
Clara Luz Flores,0,1,26/04/21,18
Clara Luz Flores,0,1,26/04/21,18
Clara Luz Flores,0,32,26/04/21,18
Clara Luz Flores,0,0,26/04/21,18
Clara Luz Flores,0,14,26/04/21,18
Clara Luz Flores,0,0,26/04/21,18
Clara Luz Flores,0,27,26/04/21,18
Clara Luz Flores,0,0,26/04/21,18
Clara Luz Flores,0,43,26/04/21,18
Clara Luz Flores,0,0,26/04/21,18
Clara Luz Flores,0,0,26/04/21,18
Clara Luz Flores,0,0,26/04/21,18
Clara Luz Flores,0,0,26/04/21,18
Clara Luz Flores,94.8,948,26/04/21,18
Clara Luz Flores,0,1,26/04/21,18
Clara Luz Flores,0,0,26/04/21,18
Clara Luz Flores,81.22222214,731,26/04/21,18
Clara Luz Flores,121.9999999,549,26/04/21,18
Clara Luz Flores,0,0,26/04/21,18
Clara Luz Flores,0,0,26/04/21,18
Clara Luz Flores,31.09090912,171,26/04/21,18
Clara Luz Flores,46.4444444,418,26/04/21,18
Clara Luz Flores,0,0,26/04/21,18
Clara Luz Flores,79.875,639,26/04/21,18
Clara Luz Flores,0,2,26/04/21,18
Clara Luz Flores,0,0,26/04/21,18
Clara Luz Flores,18.375,147,26/04/21,18
Clara Luz Flores,0,0,26/04/21,18
Clara Luz Flores,0,0,26/04/21,18
Clara Luz Flores,0,2,26/04/21,18
Clara Luz Flores,0,87,26/04/21,18
Clara Luz Flores,18.99999998,171,26/04/21,18
Clara Luz Flores,0,0,26/04/21,18
Clara Luz Flores,76.00000015,456,26/04/21,18
Clara Luz Flores,0,0,26/04/21,18
Clara Luz Flores,0,978,26/04/21,18
Clara Luz Flores,1,5,26/04/21,18
Clara Luz Flores,0,287,26/04/21,18
Clara Luz Flores,0,978,26/04/21,18
Clara Luz Flores,0,0,26/04/21,18
Clara Luz Flores,0,267,26/04/21,18
Clara Luz Flores,2,5,26/04/21,18
Clara Luz Flores,0,0,26/04/21,18
Clara Luz Flores,0,16,26/04/21,18
Clara Luz Flores,0,199,26/04/21,18
Clara Luz Flores,0,0,26/04/21,18
Clara Luz Flores,0.999999999,3,26/04/21,18
Clara Luz Flores,121.9999999,549,26/04/21,18
Clara Luz Flores,0,9,26/04/21,18
Clara Luz Flores,0,0,26/04/21,18
Clara Luz Flores,0,0,26/04/21,18
Clara Luz Flores,46.4444444,418,26/04/21,18
Clara Luz Flores,0,697,26/04/21,18
Clara Luz Flores,0,697,26/04/21,18
Clara Luz Flores,121.9999999,549,26/04/21,18
Clara Luz Flores,0.4,1,26/04/21,18
Clara Luz Flores,0,0,26/04/21,18
Clara Luz Flores,0,21,26/04/21,18
Clara Luz Flores,0,0,26/04/21,18
Clara Luz Flores,0,0,26/04/21,18
Clara Luz Flores,0,0,26/04/21,18
Clara Luz Flores,23.85714288,167,26/04/21,18
Clara Luz Flores,15.25,244,26/04/21,18
Clara Luz Flores,15.25,244,26/04/21,18
Clara Luz Flores,0,0,26/04/21,18
Clara Luz Flores,2.2,11,26/04/21,18
Clara Luz Flores,0,0,26/04/21,18
Clara Luz Flores,0,0,26/04/21,18
Clara Luz Flores,0,209,26/04/21,18
Clara Luz Flores,12.33333336,74,26/04/21,18
Clara Luz Flores,14,56,26/04/21,18
Clara Luz Flores,0,3,26/04/21,18
Clara Luz Flores,0,0,26/04/21,18
Clara Luz Flores,0,0,26/04/21,18
Clara Luz Flores,79.875,639,26/04/21,18
Clara Luz Flores,0,287,26/04/21,18
Clara Luz Flores,0,3,26/04/21,18
Clara Luz Flores,6.090909097,67,26/04/21,18
Clara Luz Flores,8.6,43,26/04/21,18
Clara Luz Flores,0,0,26/04/21,18
Clara Luz Flores,0.090909091,1,26/04/21,18
Clara Luz Flores,94.8,948,26/04/21,18
Clara Luz Flores,0,0,26/04/21,18
Clara Luz Flores,5.615384621,73,26/04/21,18
Clara Luz Flores,0,170,26/04/21,18
Clara Luz Flores,23.77777775,107,26/04/21,18
Clara Luz Flores,3.666666663,11,26/04/21,18
Clara Luz Flores,0,287,26/04/21,18
Clara Luz Flores,23.77777775,107,26/04/21,18
Clara Luz Flores,0.307692308,4,26/04/21,18
Clara Luz Flores,18.99999998,171,26/04/21,18
Clara Luz Flores,121.9999999,549,26/04/21,18
Clara Luz Flores,0,1,26/04/21,18
Clara Luz Flores,1.166666669,7,26/04/21,18
Clara Luz Flores,0,0,26/04/21,18
Clara Luz Flores,4.5,15,26/04/21,18
Clara Luz Flores,0,0,26/04/21,18
Clara Luz Flores,17.08333327,205,26/04/21,18
Clara Luz Flores,0,0,26/04/21,18
Clara Luz Flores,0,0,26/04/21,18
Clara Luz Flores,0,184,26/04/21,18
Clara Luz Flores,0,134,26/04/21,18
Clara Luz Flores,0,0,26/04/21,18
Clara Luz Flores,31.09090912,171,26/04/21,18
Clara Luz Flores,76.00000015,456,26/04/21,18
Clara Luz Flores,0,107,26/04/21,18
Clara Luz Flores,0,0,26/04/21,18
Clara Luz Flores,0,0,26/04/21,18
Clara Luz Flores,0,0,26/04/21,18
Clara Luz Flores,2.272727275,25,26/04/21,18
Clara Luz Flores,0,0,26/04/21,18
Clara Luz Flores,0,0,26/04/21,18
Clara Luz Flores,94.8,948,26/04/21,18
Clara Luz Flores,0,0,26/04/21,18
Clara Luz Flores,0,66,26/04/21,18
Clara Luz Flores,0,0,26/04/21,18
Clara Luz Flores,0.125,1,26/04/21,18
Clara Luz Flores,121.9999999,549,26/04/21,18
Clara Luz Flores,0,58,26/04/21,18
Clara Luz Flores,46.4444444,418,26/04/21,18
Clara Luz Flores,2.2,11,26/04/21,18
Clara Luz Flores,0,0,26/04/21,18
Clara Luz Flores,15.25,244,26/04/21,18
Clara Luz Flores,76.00000015,456,26/04/21,18
Clara Luz Flores,1,8,26/04/21,18
Clara Luz Flores,121.9999999,549,26/04/21,18
Clara Luz Flores,0,39,26/04/21,18
Clara Luz Flores,0,0,26/04/21,18
Clara Luz Flores,76.00000015,456,26/04/21,18
Clara Luz Flores,0,27,26/04/21,18
Clara Luz Flores,5.272727278,58,26/04/21,18
Clara Luz Flores,0,287,26/04/21,18
Clara Luz Flores,79.875,639,26/04/21,18
Clara Luz Flores,0,0,26/04/21,18
Clara Luz Flores,0.066666667,1,26/04/21,18
Clara Luz Flores,0,697,26/04/21,18
Clara Luz Flores,79.875,639,26/04/21,18
Clara Luz Flores,0,0,26/04/21,18
Clara Luz Flores,0,209,26/04/21,18
Clara Luz Flores,0,0,26/04/21,18
Clara Luz Flores,0,0,26/04/21,18
Clara Luz Flores,0,0,26/04/21,18
Clara Luz Flores,0,0,26/04/21,18
Clara Luz Flores,0,0,26/04/21,18
Clara Luz Flores,0,1,26/04/21,18
Clara Luz Flores,0,2,26/04/21,18
Clara Luz Flores,12.33333336,74,26/04/21,18
Clara Luz Flores,0,0,26/04/21,18
Clara Luz Flores,33.38461542,217,26/04/21,18
Clara Luz Flores,0,11,26/04/21,18
Clara Luz Flores,5,40,26/04/21,18
Clara Luz Flores,0,0,26/04/21,18
Clara Luz Flores,0,119,26/04/21,18
Clara Luz Flores,121.9999999,549,26/04/21,18
Clara Luz Flores,0,0,26/04/21,18
Clara Luz Flores,79.875,639,26/04/21,18
Clara Luz Flores,46.4444444,418,26/04/21,18
Clara Luz Flores,33.38461542,217,26/04/21,18
Clara Luz Flores,0.500000001,3,26/04/21,18
Clara Luz Flores,33.38461542,217,26/04/21,18
Clara Luz Flores,0,2,26/04/21,18
Clara Luz Flores,0.142857143,1,26/04/21,18
Clara Luz Flores,5.749999977,69,26/04/21,18
Clara Luz Flores,0,134,26/04/21,18
Clara Luz Flores,33.38461542,217,26/04/21,18
Clara Luz Flores,81.22222214,731,26/04/21,18
Clara Luz Flores,0.8,4,26/04/21,18
Clara Luz Flores,76.00000015,456,26/04/21,18
Clara Luz Flores,5.272727278,58,26/04/21,18
Clara Luz Flores,23.85714288,167,26/04/21,18
Clara Luz Flores,0,1,26/04/21,18
Clara Luz Flores,0,0,26/04/21,18
Clara Luz Flores,0.1,1,26/04/21,18
Clara Luz Flores,0,66,26/04/21,18
Clara Luz Flores,0,0,26/04/21,18
Clara Luz Flores,0.111111111,1,26/04/21,18
Clara Luz Flores,33.38461542,217,26/04/21,18
Clara Luz Flores,18.99999998,171,26/04/21,18
Clara Luz Flores,0,34,26/04/21,18
Clara Luz Flores,33.38461542,217,26/04/21,18
Clara Luz Flores,0.125,1,26/04/21,18
Clara Luz Flores,1.444444443,13,26/04/21,18
Clara Luz Flores,0,8,26/04/21,18
Clara Luz Flores,0,0,26/04/21,18
Clara Luz Flores,0.111111111,1,26/04/21,18
Clara Luz Flores,0,3,26/04/21,18
Clara Luz Flores,0,0,26/04/21,18
Clara Luz Flores,0,177,26/04/21,18
Clara Luz Flores,0,0,26/04/21,18
Clara Luz Flores,0,1,26/04/21,18
Clara Luz Flores,12.2,61,26/04/21,18
Clara Luz Flores,94.8,948,26/04/21,18
Clara Luz Flores,0,0,26/04/21,18
Clara Luz Flores,81.22222214,731,26/04/21,18
Clara Luz Flores,0,209,26/04/21,18
Clara Luz Flores,0,0,26/04/21,18
Clara Luz Flores,0,2,26/04/21,18
Clara Luz Flores,0,0,26/04/21,18
Clara Luz Flores,0,0,26/04/21,18
Clara Luz Flores,46.4444444,418,26/04/21,18
Clara Luz Flores,0.2,1,26/04/21,18
Clara Luz Flores,0,0,26/04/21,18
Clara Luz Flores,0,0,26/04/21,18
Clara Luz Flores,0,0,26/04/21,18
