creacion,candidato,compound,retweet_count,numSemana,compoundRT
30/04/21,Clara Luz Flores,0.6369,105,18,66.8745
30/04/21,Clara Luz Flores,0.6597,80,18,52.776
30/04/21,Clara Luz Flores,-0.4588,26,18,-11.9288
30/04/21,Clara Luz Flores,0,81,18,0
30/04/21,Clara Luz Flores,0.7003,95,18,66.5285
30/04/21,Clara Luz Flores,0.3818,1,18,0.3818
30/04/21,Clara Luz Flores,0.6369,105,18,66.8745
30/04/21,Clara Luz Flores,-0.0516,19,18,-0.9804
30/04/21,Clara Luz Flores,0.2263,0,18,0
30/04/21,Clara Luz Flores,-0.2732,208,18,-56.8256
30/04/21,Clara Luz Flores,0.6369,105,18,66.8745
30/04/21,Clara Luz Flores,0.3182,0,18,0
30/04/21,Clara Luz Flores,0,1,18,0
30/04/21,Clara Luz Flores,-0.6908,46,18,-31.7768
30/04/21,Clara Luz Flores,0.5719,101,18,57.7619
30/04/21,Clara Luz Flores,0.762,1,18,0.762
30/04/21,Clara Luz Flores,-0.2732,208,18,-56.8256
30/04/21,Clara Luz Flores,-0.2732,157,18,-42.8924
30/04/21,Clara Luz Flores,0,10,18,0
30/04/21,Clara Luz Flores,-0.2732,208,18,-56.8256
30/04/21,Clara Luz Flores,-0.2732,208,18,-56.8256
30/04/21,Clara Luz Flores,-0.802,3,18,-2.406
30/04/21,Clara Luz Flores,0.2732,0,18,0
30/04/21,Clara Luz Flores,-0.4588,0,18,0
30/04/21,Clara Luz Flores,0.5719,101,18,57.7619
30/04/21,Clara Luz Flores,-0.2732,208,18,-56.8256
30/04/21,Clara Luz Flores,0.8402,3,18,2.5206
30/04/21,Clara Luz Flores,-0.0772,0,18,0
30/04/21,Clara Luz Flores,0.0258,0,18,0
30/04/21,Clara Luz Flores,-0.2732,208,18,-56.8256
30/04/21,Clara Luz Flores,-0.6454,2,18,-1.2908
30/04/21,Clara Luz Flores,0.7778,85,18,66.113
30/04/21,Clara Luz Flores,-0.2263,3,18,-0.6789
30/04/21,Clara Luz Flores,0,8,18,0
30/04/21,Clara Luz Flores,-0.2732,208,18,-56.8256
30/04/21,Clara Luz Flores,0.8402,0,18,0
30/04/21,Clara Luz Flores,0.0387,20,18,0.774
30/04/21,Clara Luz Flores,0.0387,20,18,0.774
30/04/21,Clara Luz Flores,0.0387,20,18,0.774
30/04/21,Clara Luz Flores,0,8,18,0
30/04/21,Clara Luz Flores,0.9413,8,18,7.5304
30/04/21,Clara Luz Flores,0.5945,0,18,0
30/04/21,Clara Luz Flores,0.8016,1,18,0.8016
30/04/21,Clara Luz Flores,-0.7003,0,18,0
30/04/21,Clara Luz Flores,0,35,18,0
30/04/21,Clara Luz Flores,0.5106,9,18,4.5954
30/04/21,Clara Luz Flores,-0.4215,28,18,-11.802
30/04/21,Clara Luz Flores,0.4854,0,18,0
30/04/21,Clara Luz Flores,0.5413,0,18,0
30/04/21,Clara Luz Flores,-0.2023,1,18,-0.2023
30/04/21,Clara Luz Flores,0.588,1,18,0.588
30/04/21,Clara Luz Flores,0.8126,0,18,0
01/05/21,Clara Luz Flores,0.6705,3,18,2.0115
01/05/21,Clara Luz Flores,0.6597,10,18,6.597
01/05/21,Clara Luz Flores,-0.6908,85,18,-58.718
01/05/21,Clara Luz Flores,0.6486,49,18,31.7814
01/05/21,Clara Luz Flores,0.7778,85,18,66.113
01/05/21,Clara Luz Flores,-0.2732,4,18,-1.0928
01/05/21,Clara Luz Flores,-0.34,153,18,-52.02
01/05/21,Clara Luz Flores,-0.6908,85,18,-58.718
01/05/21,Clara Luz Flores,-0.3724,1,18,-0.3724
01/05/21,Clara Luz Flores,-0.2732,157,18,-42.8924
01/05/21,Clara Luz Flores,-0.5106,1,18,-0.5106
01/05/21,Clara Luz Flores,0.3412,35,18,11.942
01/05/21,Clara Luz Flores,0.5792,44,18,25.4848
01/05/21,Clara Luz Flores,0.5719,8,18,4.5752
01/05/21,Clara Luz Flores,0,0,18,0
01/05/21,Clara Luz Flores,0.3818,3,18,1.1454
01/05/21,Clara Luz Flores,-0.4939,25,18,-12.3475
01/05/21,Clara Luz Flores,0.5792,44,18,25.4848
01/05/21,Clara Luz Flores,0.6369,147,18,93.6243
01/05/21,Clara Luz Flores,0.6369,147,18,93.6243
01/05/21,Clara Luz Flores,0.6369,147,18,93.6243
01/05/21,Clara Luz Flores,0.25,2,18,0.5
01/05/21,Clara Luz Flores,0.6369,147,18,93.6243
01/05/21,Clara Luz Flores,0.6369,147,18,93.6243
01/05/21,Clara Luz Flores,0.6369,147,18,93.6243
01/05/21,Clara Luz Flores,0.6369,147,18,93.6243
01/05/21,Clara Luz Flores,0.4019,25,18,10.0475
01/05/21,Clara Luz Flores,-0.3612,38,18,-13.7256
01/05/21,Clara Luz Flores,0.6369,147,18,93.6243
01/05/21,Clara Luz Flores,0.8834,10,18,8.834
01/05/21,Clara Luz Flores,0.6486,6,18,3.8916
01/05/21,Clara Luz Flores,0.4404,168,18,73.9872
01/05/21,Clara Luz Flores,-0.0388,0,18,0
01/05/21,Clara Luz Flores,0.6115,82,18,50.143
01/05/21,Clara Luz Flores,-0.6908,85,18,-58.718
01/05/21,Clara Luz Flores,0.6705,0,18,0
01/05/21,Clara Luz Flores,0.0772,63,18,4.8636
01/05/21,Clara Luz Flores,0.6369,147,18,93.6243
01/05/21,Clara Luz Flores,0.3412,35,18,11.942
01/05/21,Clara Luz Flores,0.4404,168,18,73.9872
01/05/21,Clara Luz Flores,0.4215,0,18,0
01/05/21,Clara Luz Flores,-0.8225,0,18,0
01/05/21,Clara Luz Flores,0.7184,115,18,82.616
01/05/21,Clara Luz Flores,-0.6697,0,18,0
01/05/21,Clara Luz Flores,0.0772,63,18,4.8636
01/05/21,Clara Luz Flores,-0.6705,0,18,0
01/05/21,Clara Luz Flores,0.7184,115,18,82.616
01/05/21,Clara Luz Flores,0.4939,0,18,0
01/05/21,Clara Luz Flores,0.2023,0,18,0
01/05/21,Clara Luz Flores,0.7506,143,18,107.3358
01/05/21,Clara Luz Flores,0.7506,143,18,107.3358
02/05/21,Clara Luz Flores,0.6597,99,19,65.3103
02/05/21,Clara Luz Flores,0.7506,143,19,107.3358
02/05/21,Clara Luz Flores,0.4404,168,19,73.9872
02/05/21,Clara Luz Flores,0.4939,29,19,14.3231
02/05/21,Clara Luz Flores,0,86,19,0
02/05/21,Clara Luz Flores,-0.5583,0,19,0
02/05/21,Clara Luz Flores,-0.5994,142,19,-85.1148
02/05/21,Clara Luz Flores,0.6597,99,19,65.3103
02/05/21,Clara Luz Flores,-0.5994,142,19,-85.1148
02/05/21,Clara Luz Flores,-0.0516,0,19,0
02/05/21,Clara Luz Flores,0.7506,143,19,107.3358
02/05/21,Clara Luz Flores,0.3412,0,19,0
02/05/21,Clara Luz Flores,0.1695,46,19,7.797
02/05/21,Clara Luz Flores,-0.5994,142,19,-85.1148
02/05/21,Clara Luz Flores,0.5046,3,19,1.5138
02/05/21,Clara Luz Flores,0,0,19,0
02/05/21,Clara Luz Flores,0.6597,99,19,65.3103
02/05/21,Clara Luz Flores,0.6369,147,19,93.6243
02/05/21,Clara Luz Flores,-0.8723,0,19,0
02/05/21,Clara Luz Flores,0.8591,128,19,109.9648
02/05/21,Clara Luz Flores,0.8591,128,19,109.9648
02/05/21,Clara Luz Flores,0.8591,128,19,109.9648
02/05/21,Clara Luz Flores,0.8591,128,19,109.9648
02/05/21,Clara Luz Flores,0.6597,99,19,65.3103
02/05/21,Clara Luz Flores,-0.066,3,19,-0.198
02/05/21,Clara Luz Flores,-0.0346,80,19,-2.768
02/05/21,Clara Luz Flores,0,12,19,0
02/05/21,Clara Luz Flores,-0.5994,142,19,-85.1148
02/05/21,Clara Luz Flores,0.4404,91,19,40.0764
02/05/21,Clara Luz Flores,0.8658,83,19,71.8614
02/05/21,Clara Luz Flores,0,0,19,0
02/05/21,Clara Luz Flores,0.8519,121,19,103.0799
02/05/21,Clara Luz Flores,-0.3818,36,19,-13.7448
02/05/21,Clara Luz Flores,0.8519,121,19,103.0799
02/05/21,Clara Luz Flores,0.3412,35,19,11.942
02/05/21,Clara Luz Flores,0.8519,121,19,103.0799
02/05/21,Clara Luz Flores,0.9273,0,19,0
02/05/21,Clara Luz Flores,-0.1027,125,19,-12.8375
02/05/21,Clara Luz Flores,0.9118,5,19,4.559
02/05/21,Clara Luz Flores,-0.0346,80,19,-2.768
02/05/21,Clara Luz Flores,0.8689,1,19,0.8689
02/05/21,Clara Luz Flores,-0.296,0,19,0
02/05/21,Clara Luz Flores,0,0,19,0
02/05/21,Clara Luz Flores,0,2,19,0
02/05/21,Clara Luz Flores,-0.2057,0,19,0
02/05/21,Clara Luz Flores,0.0772,1,19,0.0772
02/05/21,Clara Luz Flores,0.4404,91,19,40.0764
02/05/21,Clara Luz Flores,0.9022,92,19,83.0024
02/05/21,Clara Luz Flores,0,74,19,0
02/05/21,Clara Luz Flores,0.6808,161,19,109.6088
02/05/21,Clara Luz Flores,0,16,19,0
02/05/21,Clara Luz Flores,0.1531,0,19,0
02/05/21,Clara Luz Flores,0.8689,117,19,101.6613
02/05/21,Clara Luz Flores,0.7506,143,19,107.3358
02/05/21,Clara Luz Flores,-0.2846,104,19,-29.5984
02/05/21,Clara Luz Flores,0,69,19,0
02/05/21,Clara Luz Flores,-0.7968,1,19,-0.7968
02/05/21,Clara Luz Flores,0.5859,165,19,96.6735
02/05/21,Clara Luz Flores,0,69,19,0
02/05/21,Clara Luz Flores,0,0,19,0
02/05/21,Clara Luz Flores,0,69,19,0
02/05/21,Clara Luz Flores,0,69,19,0
02/05/21,Clara Luz Flores,0,0,19,0
03/05/21,Clara Luz Flores,0,3,19,0
03/05/21,Clara Luz Flores,0.9153,1,19,0.9153
03/05/21,Clara Luz Flores,0,69,19,0
03/05/21,Clara Luz Flores,0.8047,12,19,9.6564
03/05/21,Clara Luz Flores,0.34,1,19,0.34
03/05/21,Clara Luz Flores,0.8047,12,19,9.6564
03/05/21,Clara Luz Flores,-0.6486,0,19,0
03/05/21,Clara Luz Flores,0.6369,2,19,1.2738
03/05/21,Clara Luz Flores,-0.6249,9,19,-5.6241
03/05/21,Clara Luz Flores,-0.1027,125,19,-12.8375
03/05/21,Clara Luz Flores,0,1,19,0
03/05/21,Clara Luz Flores,-0.567,1,19,-0.567
03/05/21,Clara Luz Flores,-0.4445,9,19,-4.0005
03/05/21,Clara Luz Flores,0.2568,2,19,0.5136
03/05/21,Clara Luz Flores,0.3818,9,19,3.4362
03/05/21,Clara Luz Flores,0,69,19,0
03/05/21,Clara Luz Flores,0.4391,2,19,0.8782
03/05/21,Clara Luz Flores,0.4809,9,19,4.3281
03/05/21,Clara Luz Flores,0,0,19,0
03/05/21,Clara Luz Flores,0,10,19,0
03/05/21,Clara Luz Flores,0,224,19,0
03/05/21,Clara Luz Flores,0,2,19,0
03/05/21,Clara Luz Flores,0.4588,9,19,4.1292
03/05/21,Clara Luz Flores,0.3384,0,19,0
03/05/21,Clara Luz Flores,0,69,19,0
03/05/21,Clara Luz Flores,0,80,19,0
03/05/21,Clara Luz Flores,0,1,19,0
03/05/21,Clara Luz Flores,0.6705,22,19,14.751
03/05/21,Clara Luz Flores,0.2732,0,19,0
03/05/21,Clara Luz Flores,0,0,19,0
03/05/21,Clara Luz Flores,-0.1999,2,19,-0.3998
03/05/21,Clara Luz Flores,0,0,19,0
03/05/21,Clara Luz Flores,-0.4881,0,19,0
03/05/21,Clara Luz Flores,0.3612,17,19,6.1404
03/05/21,Clara Luz Flores,0.5859,165,19,96.6735
03/05/21,Clara Luz Flores,0.3818,748,19,285.5864
03/05/21,Clara Luz Flores,0,80,19,0
03/05/21,Clara Luz Flores,-0.4939,0,19,0
03/05/21,Clara Luz Flores,0.836,37,19,30.932
03/05/21,Clara Luz Flores,0.7579,0,19,0
03/05/21,Clara Luz Flores,0.3818,748,19,285.5864
03/05/21,Clara Luz Flores,0.3818,748,19,285.5864
03/05/21,Clara Luz Flores,0,0,19,0
03/05/21,Clara Luz Flores,-0.5106,108,19,-55.1448
03/05/21,Clara Luz Flores,0.296,0,19,0
03/05/21,Clara Luz Flores,-0.5106,108,19,-55.1448
03/05/21,Clara Luz Flores,-0.7783,0,19,0
03/05/21,Clara Luz Flores,-0.5267,607,19,-319.7069
03/05/21,Clara Luz Flores,0.3818,0,19,0
03/05/21,Clara Luz Flores,-0.3412,0,19,0
03/05/21,Clara Luz Flores,0.3818,9,19,3.4362
03/05/21,Clara Luz Flores,0.3818,9,19,3.4362
03/05/21,Clara Luz Flores,-0.4479,10,19,-4.479
03/05/21,Clara Luz Flores,0.4019,0,19,0
03/05/21,Clara Luz Flores,0.0202,0,19,0
03/05/21,Clara Luz Flores,0,68,19,0
03/05/21,Clara Luz Flores,0.4404,0,19,0
03/05/21,Clara Luz Flores,0.6369,1,19,0.6369
03/05/21,Clara Luz Flores,0.3818,169,19,64.5242
03/05/21,Clara Luz Flores,-0.34,0,19,0
03/05/21,Clara Luz Flores,0,68,19,0
03/05/21,Clara Luz Flores,0,16,19,0
03/05/21,Clara Luz Flores,-0.6124,0,19,0
03/05/21,Clara Luz Flores,-0.3182,0,19,0
03/05/21,Clara Luz Flores,-0.7096,11,19,-7.8056
03/05/21,Clara Luz Flores,-0.4767,0,19,0
03/05/21,Clara Luz Flores,0.9297,0,19,0
03/05/21,Clara Luz Flores,0.2844,2,19,0.5688
03/05/21,Clara Luz Flores,0.4404,10,19,4.404
03/05/21,Clara Luz Flores,0.3818,748,19,285.5864
03/05/21,Clara Luz Flores,0,68,19,0
03/05/21,Clara Luz Flores,0,68,19,0
03/05/21,Clara Luz Flores,0.128,0,19,0
03/05/21,Clara Luz Flores,-0.3089,275,19,-84.9475
03/05/21,Clara Luz Flores,0.6369,229,19,145.8501
03/05/21,Clara Luz Flores,0,0,19,0
03/05/21,Clara Luz Flores,0.3818,169,19,64.5242
03/05/21,Clara Luz Flores,0,12,19,0
03/05/21,Clara Luz Flores,0.4404,10,19,4.404
03/05/21,Clara Luz Flores,-0.5267,607,19,-319.7069
03/05/21,Clara Luz Flores,0,68,19,0
03/05/21,Clara Luz Flores,0,28,19,0
03/05/21,Clara Luz Flores,-0.1298,0,19,0
03/05/21,Clara Luz Flores,0.3818,0,19,0
03/05/21,Clara Luz Flores,0.5859,0,19,0
03/05/21,Clara Luz Flores,0.5574,0,19,0
03/05/21,Clara Luz Flores,0.4939,33,19,16.2987
03/05/21,Clara Luz Flores,0,68,19,0
03/05/21,Clara Luz Flores,0.8176,353,19,288.6128
03/05/21,Clara Luz Flores,-0.5267,607,19,-319.7069
03/05/21,Clara Luz Flores,0.9413,1,19,0.9413
03/05/21,Clara Luz Flores,-0.3089,275,19,-84.9475
03/05/21,Clara Luz Flores,0.3818,640,19,244.352
03/05/21,Clara Luz Flores,-0.4019,0,19,0
03/05/21,Clara Luz Flores,0.34,10,19,3.4
03/05/21,Clara Luz Flores,0.34,10,19,3.4
03/05/21,Clara Luz Flores,0.8481,0,19,0
03/05/21,Clara Luz Flores,-0.5166,0,19,0
03/05/21,Clara Luz Flores,0.5859,1,19,0.5859
03/05/21,Clara Luz Flores,0.8519,121,19,103.0799
03/05/21,Clara Luz Flores,0.3818,1,19,0.3818
03/05/21,Clara Luz Flores,0,92,19,0
03/05/21,Clara Luz Flores,0,0,19,0
03/05/21,Clara Luz Flores,0.6597,0,19,0
03/05/21,Clara Luz Flores,0.765,0,19,0
03/05/21,Clara Luz Flores,0,108,19,0
03/05/21,Clara Luz Flores,0,105,19,0
03/05/21,Clara Luz Flores,0.3818,748,19,285.5864
03/05/21,Clara Luz Flores,0.3818,748,19,285.5864
03/05/21,Clara Luz Flores,0.2924,1,19,0.2924
03/05/21,Clara Luz Flores,-0.7269,47,19,-34.1643
03/05/21,Clara Luz Flores,-0.0748,1,19,-0.0748
03/05/21,Clara Luz Flores,-0.7351,0,19,0
03/05/21,Clara Luz Flores,0.3818,640,19,244.352
03/05/21,Clara Luz Flores,0.3274,1,19,0.3274
03/05/21,Clara Luz Flores,-0.5267,607,19,-319.7069
03/05/21,Clara Luz Flores,0.4939,33,19,16.2987
03/05/21,Clara Luz Flores,0.2411,0,19,0
03/05/21,Clara Luz Flores,0.4939,33,19,16.2987
03/05/21,Clara Luz Flores,0.3818,169,19,64.5242
03/05/21,Clara Luz Flores,0.8176,353,19,288.6128
03/05/21,Clara Luz Flores,0.3818,748,19,285.5864
03/05/21,Clara Luz Flores,-0.5106,108,19,-55.1448
03/05/21,Clara Luz Flores,0.0258,0,19,0
03/05/21,Clara Luz Flores,0.5719,566,19,323.6954
03/05/21,Clara Luz Flores,0,224,19,0
03/05/21,Clara Luz Flores,0,1,19,0
03/05/21,Clara Luz Flores,0.2732,1,19,0.2732
03/05/21,Clara Luz Flores,0.2023,1,19,0.2023
03/05/21,Clara Luz Flores,0,105,19,0
03/05/21,Clara Luz Flores,0.6369,229,19,145.8501
03/05/21,Clara Luz Flores,0.5719,566,19,323.6954
03/05/21,Clara Luz Flores,0.6249,0,19,0
03/05/21,Clara Luz Flores,-0.1779,0,19,0
03/05/21,Clara Luz Flores,0.5719,566,19,323.6954
03/05/21,Clara Luz Flores,0,105,19,0
03/05/21,Clara Luz Flores,-0.5023,0,19,0
03/05/21,Clara Luz Flores,-0.1027,3,19,-0.3081
03/05/21,Clara Luz Flores,0.3818,748,19,285.5864
03/05/21,Clara Luz Flores,0.5439,0,19,0
03/05/21,Clara Luz Flores,0,0,19,0
03/05/21,Clara Luz Flores,0.5719,566,19,323.6954
03/05/21,Clara Luz Flores,0.4019,4,19,1.6076
03/05/21,Clara Luz Flores,-0.4404,0,19,0
03/05/21,Clara Luz Flores,0.3818,85,19,32.453
03/05/21,Clara Luz Flores,0.8402,2,19,1.6804
03/05/21,Clara Luz Flores,-0.5719,0,19,0
03/05/21,Clara Luz Flores,0,51,19,0
03/05/21,Clara Luz Flores,0.3182,2,19,0.6364
03/05/21,Clara Luz Flores,-0.5106,108,19,-55.1448
03/05/21,Clara Luz Flores,-0.296,1,19,-0.296
03/05/21,Clara Luz Flores,0.0258,0,19,0
03/05/21,Clara Luz Flores,0.743,2,19,1.486
03/05/21,Clara Luz Flores,0,1,19,0
03/05/21,Clara Luz Flores,0.6369,1,19,0.6369
03/05/21,Clara Luz Flores,-0.3412,9,19,-3.0708
03/05/21,Clara Luz Flores,0,0,19,0
03/05/21,Clara Luz Flores,0,0,19,0
03/05/21,Clara Luz Flores,0.6369,229,19,145.8501
03/05/21,Clara Luz Flores,0.3612,0,19,0
03/05/21,Clara Luz Flores,0,0,19,0
03/05/21,Clara Luz Flores,-0.2732,97,19,-26.5004
03/05/21,Clara Luz Flores,0,105,19,0
03/05/21,Clara Luz Flores,0,0,19,0
03/05/21,Clara Luz Flores,0.8126,0,19,0
03/05/21,Clara Luz Flores,0.7402,2,19,1.4804
03/05/21,Clara Luz Flores,0,86,19,0
03/05/21,Clara Luz Flores,0.8176,353,19,288.6128
03/05/21,Clara Luz Flores,0.4939,17,19,8.3963
03/05/21,Clara Luz Flores,0.2732,0,19,0
03/05/21,Clara Luz Flores,-0.2732,2,19,-0.5464
03/05/21,Clara Luz Flores,-0.1877,0,19,0
03/05/21,Clara Luz Flores,0.6369,229,19,145.8501
03/05/21,Clara Luz Flores,0,0,19,0
03/05/21,Clara Luz Flores,-0.4717,3,19,-1.4151
03/05/21,Clara Luz Flores,0.5719,566,19,323.6954
03/05/21,Clara Luz Flores,0.6249,256,19,159.9744
03/05/21,Clara Luz Flores,0,8,19,0
03/05/21,Clara Luz Flores,0.9201,0,19,0
03/05/21,Clara Luz Flores,0.6249,256,19,159.9744
03/05/21,Clara Luz Flores,0.8176,353,19,288.6128
03/05/21,Clara Luz Flores,-0.5267,607,19,-319.7069
03/05/21,Clara Luz Flores,0,3,19,0
03/05/21,Clara Luz Flores,-0.2732,97,19,-26.5004
03/05/21,Clara Luz Flores,0.5106,270,19,137.862
03/05/21,Clara Luz Flores,0,27,19,0
03/05/21,Clara Luz Flores,0.8176,353,19,288.6128
03/05/21,Clara Luz Flores,0.4019,11,19,4.4209
03/05/21,Clara Luz Flores,0.5106,270,19,137.862
03/05/21,Clara Luz Flores,0.3182,168,19,53.4576
03/05/21,Clara Luz Flores,0,105,19,0
03/05/21,Clara Luz Flores,0.6369,229,19,145.8501
03/05/21,Clara Luz Flores,0,0,19,0
03/05/21,Clara Luz Flores,0.2617,173,19,45.2741
03/05/21,Clara Luz Flores,0.3818,85,19,32.453
03/05/21,Clara Luz Flores,-0.5106,108,19,-55.1448
03/05/21,Clara Luz Flores,0,1,19,0
03/05/21,Clara Luz Flores,0.5719,566,19,323.6954
03/05/21,Clara Luz Flores,-0.6369,978,19,-622.8882
03/05/21,Clara Luz Flores,0.7003,4,19,2.8012
03/05/21,Clara Luz Flores,-0.5267,607,19,-319.7069
03/05/21,Clara Luz Flores,0.34,0,19,0
03/05/21,Clara Luz Flores,0,11,19,0
03/05/21,Clara Luz Flores,0.3818,748,19,285.5864
03/05/21,Clara Luz Flores,-0.7717,1,19,-0.7717
03/05/21,Clara Luz Flores,0.2617,173,19,45.2741
03/05/21,Clara Luz Flores,-0.5216,0,19,0
03/05/21,Clara Luz Flores,-0.5267,607,19,-319.7069
03/05/21,Clara Luz Flores,-0.3089,275,19,-84.9475
03/05/21,Clara Luz Flores,0,227,19,0
03/05/21,Clara Luz Flores,0.6249,256,19,159.9744
03/05/21,Clara Luz Flores,0.6369,229,19,145.8501
03/05/21,Clara Luz Flores,0.7717,14,19,10.8038
03/05/21,Clara Luz Flores,0,105,19,0
03/05/21,Clara Luz Flores,0.5719,566,19,323.6954
03/05/21,Clara Luz Flores,-0.5994,0,19,0
03/05/21,Clara Luz Flores,0.6249,256,19,159.9744
03/05/21,Clara Luz Flores,0.6542,0,19,0
03/05/21,Clara Luz Flores,0.5405,5,19,2.7025
03/05/21,Clara Luz Flores,-0.3412,0,19,0
03/05/21,Clara Luz Flores,0.5106,270,19,137.862
03/05/21,Clara Luz Flores,0.5719,566,19,323.6954
03/05/21,Clara Luz Flores,-0.2732,97,19,-26.5004
03/05/21,Clara Luz Flores,0.4939,33,19,16.2987
03/05/21,Clara Luz Flores,0.6369,229,19,145.8501
03/05/21,Clara Luz Flores,-0.8238,367,19,-302.3346
03/05/21,Clara Luz Flores,-0.5267,607,19,-319.7069
03/05/21,Clara Luz Flores,0.5719,566,19,323.6954
03/05/21,Clara Luz Flores,0,17,19,0
03/05/21,Clara Luz Flores,0.3818,748,19,285.5864
03/05/21,Clara Luz Flores,0.6428,0,19,0
03/05/21,Clara Luz Flores,0.8689,117,19,101.6613
03/05/21,Clara Luz Flores,0.2617,173,19,45.2741
03/05/21,Clara Luz Flores,-0.5267,607,19,-319.7069
03/05/21,Clara Luz Flores,-0.5267,607,19,-319.7069
03/05/21,Clara Luz Flores,0.3818,640,19,244.352
03/05/21,Clara Luz Flores,-0.3574,1,19,-0.3574
03/05/21,Clara Luz Flores,0.3818,748,19,285.5864
03/05/21,Clara Luz Flores,0.5719,566,19,323.6954
03/05/21,Clara Luz Flores,0.5719,566,19,323.6954
03/05/21,Clara Luz Flores,0.7013,21,19,14.7273
03/05/21,Clara Luz Flores,0.5719,566,19,323.6954
03/05/21,Clara Luz Flores,0.2023,44,19,8.9012
03/05/21,Clara Luz Flores,0.5987,0,19,0
03/05/21,Clara Luz Flores,0.0516,5,19,0.258
03/05/21,Clara Luz Flores,-0.3089,275,19,-84.9475
03/05/21,Clara Luz Flores,0.4391,0,19,0
03/05/21,Clara Luz Flores,-0.3804,1,19,-0.3804
03/05/21,Clara Luz Flores,0.6124,0,19,0
03/05/21,Clara Luz Flores,0,14,19,0
03/05/21,Clara Luz Flores,0.5106,270,19,137.862
03/05/21,Clara Luz Flores,-0.5106,108,19,-55.1448
03/05/21,Clara Luz Flores,0.8176,353,19,288.6128
03/05/21,Clara Luz Flores,0.3612,166,19,59.9592
03/05/21,Clara Luz Flores,0,224,19,0
03/05/21,Clara Luz Flores,-0.2732,97,19,-26.5004
03/05/21,Clara Luz Flores,0.8176,353,19,288.6128
03/05/21,Clara Luz Flores,0,0,19,0
03/05/21,Clara Luz Flores,0.3818,640,19,244.352
03/05/21,Clara Luz Flores,0.3182,7,19,2.2274
03/05/21,Clara Luz Flores,0.6249,256,19,159.9744
03/05/21,Clara Luz Flores,0.6369,229,19,145.8501
03/05/21,Clara Luz Flores,0.3818,169,19,64.5242
03/05/21,Clara Luz Flores,0.8176,353,19,288.6128
03/05/21,Clara Luz Flores,0.1779,1,19,0.1779
03/05/21,Clara Luz Flores,-0.5267,607,19,-319.7069
03/05/21,Clara Luz Flores,0.3412,6,19,2.0472
03/05/21,Clara Luz Flores,0.1779,20,19,3.558
03/05/21,Clara Luz Flores,0,227,19,0
03/05/21,Clara Luz Flores,0.3818,748,19,285.5864
03/05/21,Clara Luz Flores,0.93,181,19,168.33
03/05/21,Clara Luz Flores,0,0,19,0
03/05/21,Clara Luz Flores,0,2,19,0
03/05/21,Clara Luz Flores,0.1611,7,19,1.1277
03/05/21,Clara Luz Flores,0,108,19,0
03/05/21,Clara Luz Flores,-0.7665,44,19,-33.726
03/05/21,Clara Luz Flores,-0.3384,1,19,-0.3384
03/05/21,Clara Luz Flores,0.807,55,19,44.385
03/05/21,Clara Luz Flores,0.3182,7,19,2.2274
03/05/21,Clara Luz Flores,0.5405,5,19,2.7025
03/05/21,Clara Luz Flores,0.5106,270,19,137.862
03/05/21,Clara Luz Flores,0.5106,270,19,137.862
03/05/21,Clara Luz Flores,0.3182,168,19,53.4576
03/05/21,Clara Luz Flores,0.6249,256,19,159.9744
03/05/21,Clara Luz Flores,0.2617,173,19,45.2741
03/05/21,Clara Luz Flores,0.3818,748,19,285.5864
03/05/21,Clara Luz Flores,0,227,19,0
03/05/21,Clara Luz Flores,0,224,19,0
03/05/21,Clara Luz Flores,0.3818,640,19,244.352
03/05/21,Clara Luz Flores,-0.8238,367,19,-302.3346
03/05/21,Clara Luz Flores,-0.3818,0,19,0
03/05/21,Clara Luz Flores,0.2425,0,19,0
03/05/21,Clara Luz Flores,0.6369,0,19,0
03/05/21,Clara Luz Flores,0,74,19,0
03/05/21,Clara Luz Flores,0.4588,172,19,78.9136
03/05/21,Clara Luz Flores,-0.2846,104,19,-29.5984
03/05/21,Clara Luz Flores,-0.2732,97,19,-26.5004
03/05/21,Clara Luz Flores,0.7351,0,19,0
03/05/21,Clara Luz Flores,0.3818,85,19,32.453
03/05/21,Clara Luz Flores,-0.8238,367,19,-302.3346
03/05/21,Clara Luz Flores,0.4588,172,19,78.9136
03/05/21,Clara Luz Flores,-0.2732,97,19,-26.5004
03/05/21,Clara Luz Flores,0.3818,640,19,244.352
03/05/21,Clara Luz Flores,0.6249,256,19,159.9744
03/05/21,Clara Luz Flores,0.8176,353,19,288.6128
03/05/21,Clara Luz Flores,-0.5267,607,19,-319.7069
03/05/21,Clara Luz Flores,0.6369,229,19,145.8501
03/05/21,Clara Luz Flores,0.5719,566,19,323.6954
03/05/21,Clara Luz Flores,0.6935,1,19,0.6935
03/05/21,Clara Luz Flores,-0.5106,0,19,0
03/05/21,Clara Luz Flores,0.8176,353,19,288.6128
03/05/21,Clara Luz Flores,0.5719,566,19,323.6954
03/05/21,Clara Luz Flores,0.7096,313,19,222.1048
03/05/21,Clara Luz Flores,0,108,19,0
03/05/21,Clara Luz Flores,-0.8238,367,19,-302.3346
03/05/21,Clara Luz Flores,0.93,181,19,168.33
03/05/21,Clara Luz Flores,0.8176,353,19,288.6128
03/05/21,Clara Luz Flores,0.3818,640,19,244.352
03/05/21,Clara Luz Flores,-0.8225,0,19,0
03/05/21,Clara Luz Flores,-0.4404,23,19,-10.1292
