candidato,retweetTimesTrust,retweetTotal,creacion,numSemana
Adrian de la Garza,0,0,10/05/21,20
Adrian de la Garza,0,0,10/05/21,20
Adrian de la Garza,15,75,10/05/21,20
Adrian de la Garza,0,0,10/05/21,20
Adrian de la Garza,30.33333339,182,10/05/21,20
Adrian de la Garza,0,0,10/05/21,20
Adrian de la Garza,0,0,10/05/21,20
Adrian de la Garza,0,0,10/05/21,20
Adrian de la Garza,74.90909098,412,10/05/21,20
Adrian de la Garza,5.999999964,84,10/05/21,20
Adrian de la Garza,0,29,10/05/21,20
Adrian de la Garza,0,0,10/05/21,20
Adrian de la Garza,74.90909098,412,10/05/21,20
Adrian de la Garza,0.2,1,10/05/21,20
Adrian de la Garza,6.090909097,67,10/05/21,20
Adrian de la Garza,2.769230772,18,10/05/21,20
Adrian de la Garza,5.55555555,50,10/05/21,20
Adrian de la Garza,0.133333334,2,10/05/21,20
Adrian de la Garza,6.222222216,56,10/05/21,20
Adrian de la Garza,0,15,10/05/21,20
Adrian de la Garza,15,75,10/05/21,20
Adrian de la Garza,0,0,10/05/21,20
Adrian de la Garza,0,0,10/05/21,20
Adrian de la Garza,35.99999996,108,10/05/21,20
Adrian de la Garza,0,35,10/05/21,20
Adrian de la Garza,35.99999996,108,10/05/21,20
Adrian de la Garza,0.571428572,4,10/05/21,20
Adrian de la Garza,0,22,10/05/21,20
Adrian de la Garza,12.5,125,10/05/21,20
Adrian de la Garza,0,0,10/05/21,20
Adrian de la Garza,0,45,10/05/21,20
Adrian de la Garza,0,48,10/05/21,20
Adrian de la Garza,2.666666664,24,10/05/21,20
Adrian de la Garza,0,0,10/05/21,20
Adrian de la Garza,0,0,10/05/21,20
Adrian de la Garza,0,0,10/05/21,20
Adrian de la Garza,0,0,10/05/21,20
Adrian de la Garza,0,0,10/05/21,20
Adrian de la Garza,0,0,10/05/21,20
Adrian de la Garza,0,0,10/05/21,20
Adrian de la Garza,7.333333348,44,10/05/21,20
Adrian de la Garza,74.90909098,412,10/05/21,20
Adrian de la Garza,0,0,10/05/21,20
Adrian de la Garza,0,0,10/05/21,20
Adrian de la Garza,0,13,10/05/21,20
Adrian de la Garza,0,0,10/05/21,20
Adrian de la Garza,0,0,10/05/21,20
Adrian de la Garza,0,0,10/05/21,20
Adrian de la Garza,0,18,10/05/21,20
Adrian de la Garza,6.8,34,10/05/21,20
Adrian de la Garza,0,37,10/05/21,20
Adrian de la Garza,0,280,10/05/21,20
Adrian de la Garza,0,0,10/05/21,20
Adrian de la Garza,0,0,10/05/21,20
Adrian de la Garza,0,0,10/05/21,20
Adrian de la Garza,0,0,10/05/21,20
Adrian de la Garza,0,0,10/05/21,20
Adrian de la Garza,0,0,10/05/21,20
Adrian de la Garza,0,0,10/05/21,20
Adrian de la Garza,0,0,10/05/21,20
Adrian de la Garza,0,50,10/05/21,20
Adrian de la Garza,0,22,10/05/21,20
Adrian de la Garza,0,35,10/05/21,20
Adrian de la Garza,0,0,10/05/21,20
Adrian de la Garza,74.90909098,412,10/05/21,20
Adrian de la Garza,0,0,10/05/21,20
Adrian de la Garza,0,0,10/05/21,20
Adrian de la Garza,9.875,79,10/05/21,20
Adrian de la Garza,4.75,38,10/05/21,20
Adrian de la Garza,9.875,79,10/05/21,20
Adrian de la Garza,0,0,10/05/21,20
Adrian de la Garza,0,50,10/05/21,20
Adrian de la Garza,0,0,10/05/21,20
Adrian de la Garza,0,0,10/05/21,20
Adrian de la Garza,0,0,10/05/21,20
Adrian de la Garza,0,0,10/05/21,20
Adrian de la Garza,0,25,10/05/21,20
Adrian de la Garza,0,1246,14/05/21,20
Adrian de la Garza,0,0,14/05/21,20
Adrian de la Garza,0,633,14/05/21,20
Adrian de la Garza,0,633,14/05/21,20
Adrian de la Garza,0,486,14/05/21,20
Adrian de la Garza,0,633,14/05/21,20
Adrian de la Garza,0,118,14/05/21,20
Adrian de la Garza,0,0,14/05/21,20
Adrian de la Garza,0.666666666,6,14/05/21,20
Adrian de la Garza,0,1832,14/05/21,20
Adrian de la Garza,0,0,14/05/21,20
Adrian de la Garza,0,1246,14/05/21,20
Adrian de la Garza,0,0,14/05/21,20
Adrian de la Garza,0,20,14/05/21,20
Adrian de la Garza,10.23076924,133,14/05/21,20
Adrian de la Garza,0,287,14/05/21,20
Adrian de la Garza,0.125,1,14/05/21,20
Adrian de la Garza,0,118,14/05/21,20
Adrian de la Garza,0,503,14/05/21,20
Adrian de la Garza,50.0000001,300,14/05/21,20
Adrian de la Garza,5.272727278,58,14/05/21,20
Adrian de la Garza,0,0,14/05/21,20
Adrian de la Garza,10.88888888,98,14/05/21,20
Adrian de la Garza,0,633,14/05/21,20
Adrian de la Garza,0,59,14/05/21,20
Adrian de la Garza,0,54,14/05/21,20
Adrian de la Garza,0,66,14/05/21,20
Adrian de la Garza,0,66,14/05/21,20
Adrian de la Garza,5.272727278,58,14/05/21,20
Adrian de la Garza,0,66,14/05/21,20
Adrian de la Garza,0,1246,14/05/21,20
Adrian de la Garza,219.25,877,14/05/21,20
Adrian de la Garza,0,66,14/05/21,20
Adrian de la Garza,0,0,14/05/21,20
Adrian de la Garza,10.88888888,98,14/05/21,20
Adrian de la Garza,1977.75,7911,14/05/21,20
Adrian de la Garza,1977.75,7911,14/05/21,20
Adrian de la Garza,1977.75,7911,14/05/21,20
Adrian de la Garza,1977.75,7911,14/05/21,20
Adrian de la Garza,1977.75,7911,14/05/21,20
Adrian de la Garza,84.33333325,253,14/05/21,20
Adrian de la Garza,1977.75,7911,14/05/21,20
Adrian de la Garza,1977.75,7911,14/05/21,20
Adrian de la Garza,0,680,14/05/21,20
Adrian de la Garza,6.833333347,41,14/05/21,20
Adrian de la Garza,0,0,14/05/21,20
Adrian de la Garza,0,17,14/05/21,20
Adrian de la Garza,0,66,14/05/21,20
Adrian de la Garza,1977.75,7911,14/05/21,20
Adrian de la Garza,1977.75,7911,14/05/21,20
Adrian de la Garza,1977.75,7911,14/05/21,20
Adrian de la Garza,84.33333325,253,14/05/21,20
Adrian de la Garza,1977.75,7911,14/05/21,20
Adrian de la Garza,1977.75,7911,14/05/21,20
Adrian de la Garza,0,0,14/05/21,20
Adrian de la Garza,3.461538465,15,14/05/21,20
Adrian de la Garza,1977.75,7911,14/05/21,20
Adrian de la Garza,1977.75,7911,14/05/21,20
Adrian de la Garza,1977.75,7911,14/05/21,20
Adrian de la Garza,0,633,14/05/21,20
Adrian de la Garza,1977.75,7911,14/05/21,20
Adrian de la Garza,0,0,14/05/21,20
Adrian de la Garza,1977.75,7911,14/05/21,20
Adrian de la Garza,1977.75,7911,14/05/21,20
Adrian de la Garza,1977.75,7911,14/05/21,20
Adrian de la Garza,1977.75,7911,14/05/21,20
Adrian de la Garza,1977.75,7911,14/05/21,20
Adrian de la Garza,1977.75,7911,14/05/21,20
Adrian de la Garza,1977.75,7911,14/05/21,20
Adrian de la Garza,1977.75,7911,14/05/21,20
Adrian de la Garza,1977.75,7911,14/05/21,20
Adrian de la Garza,1977.75,7911,14/05/21,20
Adrian de la Garza,1977.75,7911,14/05/21,20
Adrian de la Garza,0,0,14/05/21,20
Adrian de la Garza,1977.75,7911,14/05/21,20
Adrian de la Garza,1977.75,7911,14/05/21,20
Adrian de la Garza,0,0,14/05/21,20
Adrian de la Garza,1977.75,7911,14/05/21,20
Adrian de la Garza,0,0,14/05/21,20
Adrian de la Garza,1977.75,7911,14/05/21,20
Adrian de la Garza,1977.75,7911,14/05/21,20
Adrian de la Garza,1977.75,7911,14/05/21,20
Adrian de la Garza,1977.75,7911,14/05/21,20
Adrian de la Garza,1977.75,7911,14/05/21,20
Adrian de la Garza,1977.75,7911,14/05/21,20
Adrian de la Garza,84.33333325,253,14/05/21,20
Adrian de la Garza,1977.75,7911,14/05/21,20
Adrian de la Garza,0,16,14/05/21,20
Adrian de la Garza,1977.75,7911,14/05/21,20
Adrian de la Garza,1977.75,7911,14/05/21,20
Adrian de la Garza,1977.75,7911,14/05/21,20
Adrian de la Garza,0,0,14/05/21,20
Adrian de la Garza,0,0,14/05/21,20
Adrian de la Garza,0,29,14/05/21,20
Adrian de la Garza,1977.75,7911,14/05/21,20
Adrian de la Garza,1977.75,7911,14/05/21,20
Adrian de la Garza,0,0,14/05/21,20
Adrian de la Garza,0,0,14/05/21,20
Adrian de la Garza,0,0,14/05/21,20
Adrian de la Garza,1977.75,7911,14/05/21,20
Adrian de la Garza,1977.75,7911,14/05/21,20
Adrian de la Garza,1977.75,7911,14/05/21,20
Adrian de la Garza,1977.75,7911,14/05/21,20
Adrian de la Garza,1977.75,7911,14/05/21,20
Adrian de la Garza,23.00000002,161,14/05/21,20
Adrian de la Garza,1977.75,7911,14/05/21,20
Adrian de la Garza,0,0,14/05/21,20
Adrian de la Garza,84.33333325,253,14/05/21,20
Adrian de la Garza,1977.75,7911,14/05/21,20
Adrian de la Garza,1977.75,7911,14/05/21,20
Adrian de la Garza,0,0,14/05/21,20
Adrian de la Garza,1977.75,7911,14/05/21,20
Adrian de la Garza,1.333333328,16,14/05/21,20
Adrian de la Garza,1977.75,7911,14/05/21,20
Adrian de la Garza,0,1,14/05/21,20
Adrian de la Garza,2.714285717,19,14/05/21,20
Adrian de la Garza,0,0,14/05/21,20
Adrian de la Garza,1977.75,7911,14/05/21,20
Adrian de la Garza,0,51,14/05/21,20
Adrian de la Garza,1977.75,7911,14/05/21,20
Adrian de la Garza,1977.75,7911,14/05/21,20
Adrian de la Garza,0,0,14/05/21,20
Adrian de la Garza,0,109,14/05/21,20
Adrian de la Garza,5.5,11,14/05/21,20
Adrian de la Garza,1977.75,7911,14/05/21,20
Adrian de la Garza,1977.75,7911,14/05/21,20
Adrian de la Garza,1977.75,7911,14/05/21,20
Adrian de la Garza,0,0,14/05/21,20
Adrian de la Garza,0,0,14/05/21,20
Adrian de la Garza,1977.75,7911,14/05/21,20
Adrian de la Garza,1977.75,7911,14/05/21,20
Adrian de la Garza,0,68,14/05/21,20
Adrian de la Garza,0,0,14/05/21,20
Adrian de la Garza,0,14,14/05/21,20
Adrian de la Garza,0,0,14/05/21,20
Adrian de la Garza,0,0,14/05/21,20
Adrian de la Garza,84.33333325,253,14/05/21,20
Adrian de la Garza,1977.75,7911,14/05/21,20
Adrian de la Garza,1977.75,7911,14/05/21,20
Adrian de la Garza,1977.75,7911,14/05/21,20
Adrian de la Garza,0,55,14/05/21,20
Adrian de la Garza,1977.75,7911,14/05/21,20
Adrian de la Garza,0,0,14/05/21,20
Adrian de la Garza,0,0,14/05/21,20
Adrian de la Garza,0,0,14/05/21,20
Adrian de la Garza,0,0,14/05/21,20
Adrian de la Garza,0.153846154,2,14/05/21,20
Adrian de la Garza,1977.75,7911,14/05/21,20
Adrian de la Garza,1977.75,7911,14/05/21,20
Adrian de la Garza,1977.75,7911,14/05/21,20
Adrian de la Garza,0,109,14/05/21,20
Adrian de la Garza,1977.75,7911,14/05/21,20
Adrian de la Garza,1.142857136,16,14/05/21,20
Adrian de la Garza,1977.75,7911,14/05/21,20
Adrian de la Garza,1977.75,7911,14/05/21,20
Adrian de la Garza,0,109,14/05/21,20
Adrian de la Garza,0,0,14/05/21,20
Adrian de la Garza,0,0,14/05/21,20
Adrian de la Garza,1977.75,7911,14/05/21,20
Adrian de la Garza,0,68,14/05/21,20
Adrian de la Garza,0,0,14/05/21,20
Adrian de la Garza,1977.75,7911,14/05/21,20
Adrian de la Garza,1977.75,7911,14/05/21,20
Adrian de la Garza,1977.75,7911,14/05/21,20
Adrian de la Garza,1977.75,7911,14/05/21,20
Adrian de la Garza,1977.75,7911,14/05/21,20
Adrian de la Garza,1977.75,7911,14/05/21,20
Adrian de la Garza,0,17,14/05/21,20
Adrian de la Garza,1977.75,7911,14/05/21,20
Adrian de la Garza,1977.75,7911,14/05/21,20
Adrian de la Garza,1977.75,7911,14/05/21,20
Adrian de la Garza,1977.75,7911,14/05/21,20
Adrian de la Garza,1977.75,7911,14/05/21,20
Adrian de la Garza,1977.75,7911,14/05/21,20
Adrian de la Garza,0,0,14/05/21,20
Adrian de la Garza,0,202,14/05/21,20
Adrian de la Garza,3.444444441,31,14/05/21,20
Adrian de la Garza,8.999999988,42,14/05/21,20
Adrian de la Garza,1977.75,7911,14/05/21,20
Adrian de la Garza,0,0,14/05/21,20
Adrian de la Garza,1977.75,7911,14/05/21,20
Adrian de la Garza,1977.75,7911,14/05/21,20
Adrian de la Garza,1977.75,7911,14/05/21,20
Adrian de la Garza,0,633,14/05/21,20
Adrian de la Garza,0,0,14/05/21,20
Adrian de la Garza,1977.75,7911,14/05/21,20
Adrian de la Garza,1977.75,7911,14/05/21,20
Adrian de la Garza,0,29,14/05/21,20
Adrian de la Garza,0,0,14/05/21,20
Adrian de la Garza,2.615384618,17,14/05/21,20
Adrian de la Garza,1977.75,7911,14/05/21,20
Adrian de la Garza,0,68,14/05/21,20
Adrian de la Garza,1977.75,7911,14/05/21,20
Adrian de la Garza,23.00000002,161,14/05/21,20
Adrian de la Garza,1977.75,7911,14/05/21,20
Adrian de la Garza,0,0,14/05/21,20
Adrian de la Garza,2.538461541,33,14/05/21,20
Adrian de la Garza,2.6,26,14/05/21,20
Adrian de la Garza,0,0,14/05/21,20
Adrian de la Garza,1977.75,7911,14/05/21,20
Adrian de la Garza,1977.75,7911,14/05/21,20
Adrian de la Garza,2.538461541,33,14/05/21,20
Adrian de la Garza,1977.75,7911,14/05/21,20
Adrian de la Garza,1977.75,7911,14/05/21,20
Adrian de la Garza,3.916666651,47,14/05/21,20
Adrian de la Garza,2.625,7,14/05/21,20
Adrian de la Garza,0,31,14/05/21,20
Adrian de la Garza,0,0,14/05/21,20
Adrian de la Garza,0,0,14/05/21,20
Adrian de la Garza,1977.75,7911,14/05/21,20
Adrian de la Garza,1977.75,7911,14/05/21,20
Adrian de la Garza,0,0,14/05/21,20
Adrian de la Garza,1977.75,7911,14/05/21,20
Adrian de la Garza,0,0,14/05/21,20
Adrian de la Garza,0,31,14/05/21,20
Adrian de la Garza,0,31,14/05/21,20
Adrian de la Garza,0,0,14/05/21,20
Adrian de la Garza,1977.75,7911,14/05/21,20
Adrian de la Garza,0,0,14/05/21,20
Adrian de la Garza,0,0,14/05/21,20
Adrian de la Garza,0,0,14/05/21,20
Adrian de la Garza,0,0,14/05/21,20
Adrian de la Garza,1977.75,7911,14/05/21,20
Adrian de la Garza,0,109,14/05/21,20
Adrian de la Garza,0,0,14/05/21,20
Adrian de la Garza,1977.75,7911,14/05/21,20
Adrian de la Garza,0,0,14/05/21,20
Adrian de la Garza,0,0,14/05/21,20
Adrian de la Garza,0,34,14/05/21,20
Adrian de la Garza,0,0,14/05/21,20
Adrian de la Garza,0,34,14/05/21,20
Adrian de la Garza,1977.75,7911,14/05/21,20
Adrian de la Garza,0,0,14/05/21,20
Adrian de la Garza,1977.75,7911,14/05/21,20
Adrian de la Garza,0,0,14/05/21,20
Adrian de la Garza,0,0,14/05/21,20
Adrian de la Garza,0,0,14/05/21,20
Adrian de la Garza,0,34,14/05/21,20
Adrian de la Garza,0,34,14/05/21,20
Adrian de la Garza,0,34,14/05/21,20
Adrian de la Garza,0,34,14/05/21,20
Adrian de la Garza,1977.75,7911,14/05/21,20
Adrian de la Garza,2.947368424,28,14/05/21,20
Adrian de la Garza,0,34,14/05/21,20
Adrian de la Garza,0,0,14/05/21,20
Adrian de la Garza,0,0,14/05/21,20
Adrian de la Garza,0,0,14/05/21,20
Adrian de la Garza,1977.75,7911,14/05/21,20
Adrian de la Garza,0,0,14/05/21,20
Adrian de la Garza,0,0,14/05/21,20
Adrian de la Garza,3.5,28,14/05/21,20
Adrian de la Garza,0,0,14/05/21,20
Adrian de la Garza,0,0,14/05/21,20
Adrian de la Garza,0,204,14/05/21,20
Adrian de la Garza,1977.75,7911,14/05/21,20
Adrian de la Garza,84.33333325,253,14/05/21,20
Adrian de la Garza,3.5,28,14/05/21,20
Adrian de la Garza,0,0,15/05/21,20
Adrian de la Garza,0,0,15/05/21,20
Adrian de la Garza,1977.75,7911,15/05/21,20
Adrian de la Garza,0,0,15/05/21,20
Adrian de la Garza,0,0,15/05/21,20
Adrian de la Garza,1977.75,7911,15/05/21,20
Adrian de la Garza,1977.75,7911,15/05/21,20
Adrian de la Garza,1977.75,7911,15/05/21,20
Adrian de la Garza,0,34,15/05/21,20
Adrian de la Garza,0,0,15/05/21,20
Adrian de la Garza,1977.75,7911,15/05/21,20
Adrian de la Garza,84.33333325,253,15/05/21,20
Adrian de la Garza,0,34,15/05/21,20
Adrian de la Garza,0,34,15/05/21,20
Adrian de la Garza,2.461538464,32,15/05/21,20
Adrian de la Garza,1977.75,7911,15/05/21,20
Adrian de la Garza,2.8,28,15/05/21,20
Adrian de la Garza,0,0,15/05/21,20
Adrian de la Garza,0,0,15/05/21,20
Adrian de la Garza,0,34,15/05/21,20
Adrian de la Garza,0,0,15/05/21,20
Adrian de la Garza,0,34,15/05/21,20
Adrian de la Garza,0,34,15/05/21,20
Adrian de la Garza,1977.75,7911,15/05/21,20
Adrian de la Garza,1977.75,7911,15/05/21,20
Adrian de la Garza,1977.75,7911,15/05/21,20
Adrian de la Garza,2.6,26,15/05/21,20
Adrian de la Garza,0,0,15/05/21,20
Adrian de la Garza,0,0,15/05/21,20
Adrian de la Garza,3.916666651,47,15/05/21,20
Adrian de la Garza,0,0,15/05/21,20
Adrian de la Garza,0,0,15/05/21,20
Adrian de la Garza,0,0,15/05/21,20
Adrian de la Garza,0,0,15/05/21,20
Adrian de la Garza,1977.75,7911,15/05/21,20
Adrian de la Garza,1977.75,7911,15/05/21,20
Adrian de la Garza,0,0,15/05/21,20
Adrian de la Garza,0,0,15/05/21,20
Adrian de la Garza,1977.75,7911,15/05/21,20
Adrian de la Garza,0.421052632,2,15/05/21,20
Adrian de la Garza,0,36,15/05/21,20
Adrian de la Garza,0,34,15/05/21,20
Adrian de la Garza,0,35,15/05/21,20
Adrian de la Garza,0,34,15/05/21,20
Adrian de la Garza,0,36,15/05/21,20
Adrian de la Garza,0,0,15/05/21,20
Adrian de la Garza,0,34,15/05/21,20
Adrian de la Garza,0,34,15/05/21,20
Adrian de la Garza,0,0,15/05/21,20
Adrian de la Garza,0,0,15/05/21,20
Adrian de la Garza,7.500000015,45,15/05/21,20
Adrian de la Garza,0,0,15/05/21,20
Adrian de la Garza,0,36,15/05/21,20
Adrian de la Garza,84.33333325,253,15/05/21,20
Adrian de la Garza,0,34,15/05/21,20
Adrian de la Garza,0,34,15/05/21,20
Adrian de la Garza,1977.75,7911,15/05/21,20
Adrian de la Garza,0,109,15/05/21,20
Adrian de la Garza,0,0,15/05/21,20
Adrian de la Garza,84.33333325,253,15/05/21,20
Adrian de la Garza,1977.75,7911,15/05/21,20
Adrian de la Garza,0,0,15/05/21,20
Adrian de la Garza,0,36,15/05/21,20
Adrian de la Garza,88,440,15/05/21,20
Adrian de la Garza,0,0,15/05/21,20
Adrian de la Garza,0,55,15/05/21,20
Adrian de la Garza,1977.75,7911,15/05/21,20
Adrian de la Garza,0,0,15/05/21,20
Adrian de la Garza,14.54545456,80,15/05/21,20
Adrian de la Garza,0,0,15/05/21,20
Adrian de la Garza,1977.75,7911,15/05/21,20
Adrian de la Garza,5.272727278,58,15/05/21,20
Adrian de la Garza,0,0,15/05/21,20
Adrian de la Garza,0,109,15/05/21,20
Adrian de la Garza,0,0,15/05/21,20
Adrian de la Garza,0,44,15/05/21,20
Adrian de la Garza,0,35,15/05/21,20
Adrian de la Garza,0,0,15/05/21,20
Adrian de la Garza,0,0,15/05/21,20
Adrian de la Garza,0,35,15/05/21,20
Adrian de la Garza,0,35,15/05/21,20
Adrian de la Garza,0,44,15/05/21,20
Adrian de la Garza,6.833333347,41,15/05/21,20
Adrian de la Garza,1977.75,7911,15/05/21,20
Adrian de la Garza,0,44,15/05/21,20
Adrian de la Garza,0,0,15/05/21,20
Adrian de la Garza,1.555555554,14,15/05/21,20
Adrian de la Garza,6.8,34,15/05/21,20
Adrian de la Garza,0,81,15/05/21,20
Adrian de la Garza,0,0,15/05/21,20
Adrian de la Garza,1977.75,7911,15/05/21,20
Adrian de la Garza,0,0,15/05/21,20
Adrian de la Garza,1977.75,7911,15/05/21,20
Adrian de la Garza,0,0,15/05/21,20
Adrian de la Garza,0,0,15/05/21,20
Adrian de la Garza,0,0,15/05/21,20
Adrian de la Garza,0,0,15/05/21,20
Adrian de la Garza,1977.75,7911,15/05/21,20
Adrian de la Garza,1977.75,7911,15/05/21,20
Adrian de la Garza,50.0000001,300,15/05/21,20
Adrian de la Garza,0,0,15/05/21,20
Adrian de la Garza,1977.75,7911,15/05/21,20
Adrian de la Garza,0,44,15/05/21,20
Adrian de la Garza,1977.75,7911,15/05/21,20
Adrian de la Garza,0,0,15/05/21,20
Adrian de la Garza,0,0,15/05/21,20
Adrian de la Garza,1977.75,7911,15/05/21,20
Adrian de la Garza,0,0,15/05/21,20
Adrian de la Garza,88,440,15/05/21,20
Adrian de la Garza,0,0,15/05/21,20
Adrian de la Garza,0.0625,1,15/05/21,20
Adrian de la Garza,0,0,15/05/21,20
Adrian de la Garza,0,633,15/05/21,20
Adrian de la Garza,0,0,15/05/21,20
Adrian de la Garza,1977.75,7911,15/05/21,20
Adrian de la Garza,0,0,15/05/21,20
Adrian de la Garza,0,0,15/05/21,20
Adrian de la Garza,30,80,15/05/21,20
Adrian de la Garza,1977.75,7911,15/05/21,20
Adrian de la Garza,0,81,15/05/21,20
Adrian de la Garza,0,5,15/05/21,20
Adrian de la Garza,84.33333325,253,15/05/21,20
Adrian de la Garza,0,0,15/05/21,20
Adrian de la Garza,1977.75,7911,15/05/21,20
Adrian de la Garza,0,51,15/05/21,20
Adrian de la Garza,0,0,15/05/21,20
Adrian de la Garza,1977.75,7911,15/05/21,20
Adrian de la Garza,1977.75,7911,15/05/21,20
Adrian de la Garza,1977.75,7911,15/05/21,20
Adrian de la Garza,0,0,15/05/21,20
Adrian de la Garza,0,0,15/05/21,20
Adrian de la Garza,1977.75,7911,15/05/21,20
Adrian de la Garza,0,0,15/05/21,20
Adrian de la Garza,0,486,15/05/21,20
Adrian de la Garza,0,0,15/05/21,20
Adrian de la Garza,0,81,15/05/21,20
Adrian de la Garza,0,0,15/05/21,20
Adrian de la Garza,30,80,15/05/21,20
Adrian de la Garza,1977.75,7911,15/05/21,20
Adrian de la Garza,7.500000015,45,15/05/21,20
Adrian de la Garza,0.181818182,2,15/05/21,20
Adrian de la Garza,0,0,15/05/21,20
Adrian de la Garza,9.6,24,15/05/21,20
Adrian de la Garza,0,1,15/05/21,20
Adrian de la Garza,1977.75,7911,15/05/21,20
Adrian de la Garza,0.444444444,4,15/05/21,20
Adrian de la Garza,1977.75,7911,15/05/21,20
Adrian de la Garza,84.33333325,253,15/05/21,20
Adrian de la Garza,1977.75,7911,15/05/21,20
Adrian de la Garza,1977.75,7911,15/05/21,20
Adrian de la Garza,88,440,15/05/21,20
Adrian de la Garza,88,440,15/05/21,20
Adrian de la Garza,65.25,522,15/05/21,20
Adrian de la Garza,5.272727278,58,15/05/21,20
Adrian de la Garza,84.33333325,253,15/05/21,20
Adrian de la Garza,88,440,15/05/21,20
Adrian de la Garza,84.33333325,253,15/05/21,20
Adrian de la Garza,65.25,522,15/05/21,20
Adrian de la Garza,65.25,522,15/05/21,20
Adrian de la Garza,1977.75,7911,15/05/21,20
Adrian de la Garza,0.249999999,3,15/05/21,20
Adrian de la Garza,88,440,15/05/21,20
Adrian de la Garza,1977.75,7911,15/05/21,20
Adrian de la Garza,30,80,15/05/21,20
Adrian de la Garza,7.27272728,40,15/05/21,20
Adrian de la Garza,23.00000002,161,15/05/21,20
Adrian de la Garza,0,81,15/05/21,20
Adrian de la Garza,1977.75,7911,15/05/21,20
Adrian de la Garza,1977.75,7911,15/05/21,20
Adrian de la Garza,88,440,15/05/21,20
Adrian de la Garza,0,1131,15/05/21,20
Adrian de la Garza,65.25,522,15/05/21,20
Adrian de la Garza,88,440,15/05/21,20
Adrian de la Garza,0,0,15/05/21,20
Adrian de la Garza,1.555555554,14,15/05/21,20
Adrian de la Garza,1977.75,7911,15/05/21,20
Adrian de la Garza,1977.75,7911,15/05/21,20
Adrian de la Garza,0,21,15/05/21,20
Adrian de la Garza,88,440,15/05/21,20
Adrian de la Garza,0,0,15/05/21,20
Adrian de la Garza,84.33333325,253,15/05/21,20
Adrian de la Garza,0,0,15/05/21,20
Adrian de la Garza,0,0,15/05/21,20
Adrian de la Garza,0,0,15/05/21,20
Adrian de la Garza,0,0,15/05/21,20
Adrian de la Garza,65.25,522,15/05/21,20
Adrian de la Garza,4.000000004,28,15/05/21,20
Adrian de la Garza,88,440,15/05/21,20
Adrian de la Garza,0,4,15/05/21,20
Adrian de la Garza,4.461538466,29,15/05/21,20
Adrian de la Garza,1977.75,7911,15/05/21,20
Adrian de la Garza,0,0,15/05/21,20
Adrian de la Garza,0,0,15/05/21,20
Adrian de la Garza,0,0,15/05/21,20
Adrian de la Garza,4.666666676,28,15/05/21,20
Adrian de la Garza,5.4,27,15/05/21,20
Adrian de la Garza,4.666666676,28,15/05/21,20
Adrian de la Garza,0,68,15/05/21,20
Adrian de la Garza,1977.75,7911,15/05/21,20
Adrian de la Garza,0,273,15/05/21,20
Adrian de la Garza,0,0,15/05/21,20
Adrian de la Garza,0,0,15/05/21,20
Adrian de la Garza,0,0,15/05/21,20
Adrian de la Garza,0,0,15/05/21,20
Adrian de la Garza,0,0,15/05/21,20
Adrian de la Garza,0,0,15/05/21,20
Adrian de la Garza,0,0,15/05/21,20
Adrian de la Garza,0,1,15/05/21,20
Adrian de la Garza,2.454545457,27,15/05/21,20
Adrian de la Garza,1977.75,7911,15/05/21,20
Adrian de la Garza,0,0,15/05/21,20
Adrian de la Garza,0,0,15/05/21,20
Adrian de la Garza,65.25,522,15/05/21,20
Adrian de la Garza,0,0,15/05/21,20
Adrian de la Garza,0,6,15/05/21,20
Adrian de la Garza,0,28,15/05/21,20
Adrian de la Garza,0,0,15/05/21,20
Adrian de la Garza,0,0,15/05/21,20
Adrian de la Garza,0,23,15/05/21,20
Adrian de la Garza,9.375,25,15/05/21,20
Adrian de la Garza,0,0,15/05/21,20
Adrian de la Garza,0,23,15/05/21,20
Adrian de la Garza,3.866666657,29,15/05/21,20
Adrian de la Garza,99.0000001,693,15/05/21,20
Adrian de la Garza,5.8,29,15/05/21,20
Adrian de la Garza,0,28,15/05/21,20
Adrian de la Garza,0,0,15/05/21,20
Adrian de la Garza,0,0,15/05/21,20
Adrian de la Garza,5.8,29,15/05/21,20
Adrian de la Garza,0,0,15/05/21,20
Adrian de la Garza,0,0,15/05/21,20
Adrian de la Garza,2.4,24,15/05/21,20
Adrian de la Garza,0,0,15/05/21,20
Adrian de la Garza,2.636363639,29,15/05/21,20
Adrian de la Garza,2.636363639,29,15/05/21,20
Adrian de la Garza,0,0,15/05/21,20
Adrian de la Garza,0,0,15/05/21,20
Adrian de la Garza,0,0,15/05/21,20
Adrian de la Garza,0,0,15/05/21,20
Adrian de la Garza,0,0,15/05/21,20
Adrian de la Garza,0,0,15/05/21,20
Adrian de la Garza,2.888888886,26,15/05/21,20
Adrian de la Garza,0,0,15/05/21,20
Adrian de la Garza,0,0,15/05/21,20
Adrian de la Garza,0,0,15/05/21,20
Adrian de la Garza,17.14285716,60,15/05/21,20
Adrian de la Garza,0,0,15/05/21,20
Adrian de la Garza,0,0,15/05/21,20
Adrian de la Garza,0,0,15/05/21,20
Adrian de la Garza,0,0,15/05/21,20
Adrian de la Garza,0,0,15/05/21,20
Adrian de la Garza,0,0,15/05/21,20
Adrian de la Garza,6.833333347,41,15/05/21,20
Adrian de la Garza,7,28,15/05/21,20
Adrian de la Garza,7,28,15/05/21,20
