candidato,retweetTimesFear,retweetTotal,creacion,numSemana
Clara Luz Flores,0.111111111,1,02/05/21,19
Clara Luz Flores,9.1,91,02/05/21,19
Clara Luz Flores,0,92,02/05/21,19
Clara Luz Flores,0,74,02/05/21,19
Clara Luz Flores,0,161,02/05/21,19
Clara Luz Flores,0,16,02/05/21,19
Clara Luz Flores,0,0,02/05/21,19
Clara Luz Flores,0,117,02/05/21,19
Clara Luz Flores,0,143,02/05/21,19
Clara Luz Flores,0,104,02/05/21,19
Clara Luz Flores,0,69,02/05/21,19
Clara Luz Flores,0,1,02/05/21,19
Clara Luz Flores,18.33333332,165,02/05/21,19
Clara Luz Flores,0,69,02/05/21,19
Clara Luz Flores,0,0,02/05/21,19
Clara Luz Flores,0,69,02/05/21,19
Clara Luz Flores,0,69,02/05/21,19
Clara Luz Flores,0,0,02/05/21,19
Clara Luz Flores,0,3,03/05/21,19
Clara Luz Flores,0.047619048,1,03/05/21,19
Clara Luz Flores,0,69,03/05/21,19
Clara Luz Flores,0,12,03/05/21,19
Clara Luz Flores,0,1,03/05/21,19
Clara Luz Flores,0,12,03/05/21,19
Clara Luz Flores,0,0,03/05/21,19
Clara Luz Flores,0,2,03/05/21,19
Clara Luz Flores,0.642857139,9,03/05/21,19
Clara Luz Flores,12.5,125,03/05/21,19
Clara Luz Flores,0,1,03/05/21,19
Clara Luz Flores,0.142857143,1,03/05/21,19
Clara Luz Flores,1.125,9,03/05/21,19
Clara Luz Flores,0,2,03/05/21,19
Clara Luz Flores,0,9,03/05/21,19
Clara Luz Flores,0,69,03/05/21,19
Clara Luz Flores,0.1,2,03/05/21,19
Clara Luz Flores,0.529411761,9,03/05/21,19
Clara Luz Flores,0,0,03/05/21,19
Clara Luz Flores,0,10,03/05/21,19
Clara Luz Flores,0,224,03/05/21,19
Clara Luz Flores,0,2,03/05/21,19
Clara Luz Flores,0,9,03/05/21,19
Clara Luz Flores,0,0,03/05/21,19
Clara Luz Flores,0,69,03/05/21,19
Clara Luz Flores,0,80,03/05/21,19
Clara Luz Flores,0,1,03/05/21,19
Clara Luz Flores,2.000000002,22,03/05/21,19
Clara Luz Flores,0,0,03/05/21,19
Clara Luz Flores,0,0,03/05/21,19
Clara Luz Flores,0,2,03/05/21,19
Clara Luz Flores,0,0,03/05/21,19
Clara Luz Flores,0,0,03/05/21,19
Clara Luz Flores,0,17,03/05/21,19
Clara Luz Flores,18.33333332,165,03/05/21,19
Clara Luz Flores,0,748,03/05/21,19
Clara Luz Flores,0,80,03/05/21,19
Clara Luz Flores,0,0,03/05/21,19
Clara Luz Flores,0,37,03/05/21,19
Clara Luz Flores,0,0,03/05/21,19
Clara Luz Flores,0,748,03/05/21,19
Clara Luz Flores,0,748,03/05/21,19
Clara Luz Flores,0,0,03/05/21,19
Clara Luz Flores,13.5,108,03/05/21,19
Clara Luz Flores,0,0,03/05/21,19
Clara Luz Flores,13.5,108,03/05/21,19
Clara Luz Flores,0,0,03/05/21,19
Clara Luz Flores,60.7,607,03/05/21,19
Clara Luz Flores,0,0,03/05/21,19
Clara Luz Flores,0,0,03/05/21,19
Clara Luz Flores,0,9,03/05/21,19
Clara Luz Flores,0,9,03/05/21,19
Clara Luz Flores,1.25,10,03/05/21,19
Clara Luz Flores,0,0,03/05/21,19
Clara Luz Flores,0,0,03/05/21,19
Clara Luz Flores,0,68,03/05/21,19
Clara Luz Flores,0,0,03/05/21,19
Clara Luz Flores,0,1,03/05/21,19
Clara Luz Flores,33.8,169,03/05/21,19
Clara Luz Flores,0,0,03/05/21,19
Clara Luz Flores,0,68,03/05/21,19
Clara Luz Flores,0,16,03/05/21,19
Clara Luz Flores,0,0,03/05/21,19
Clara Luz Flores,0,0,03/05/21,19
Clara Luz Flores,1.1,11,03/05/21,19
Clara Luz Flores,0,0,03/05/21,19
Clara Luz Flores,0,0,03/05/21,19
Clara Luz Flores,0.266666666,2,03/05/21,19
Clara Luz Flores,0,10,03/05/21,19
Clara Luz Flores,0,748,03/05/21,19
Clara Luz Flores,0,68,03/05/21,19
Clara Luz Flores,0,68,03/05/21,19
Clara Luz Flores,0,0,03/05/21,19
Clara Luz Flores,0,275,03/05/21,19
Clara Luz Flores,0,229,03/05/21,19
Clara Luz Flores,0,0,03/05/21,19
Clara Luz Flores,33.8,169,03/05/21,19
Clara Luz Flores,1.5,12,03/05/21,19
Clara Luz Flores,0,10,03/05/21,19
Clara Luz Flores,60.7,607,03/05/21,19
Clara Luz Flores,0,68,03/05/21,19
Clara Luz Flores,0,28,03/05/21,19
Clara Luz Flores,0,0,03/05/21,19
Clara Luz Flores,0,0,03/05/21,19
Clara Luz Flores,0,0,03/05/21,19
Clara Luz Flores,0,0,03/05/21,19
Clara Luz Flores,0,33,03/05/21,19
Clara Luz Flores,0,68,03/05/21,19
Clara Luz Flores,27.15384618,353,03/05/21,19
Clara Luz Flores,60.7,607,03/05/21,19
Clara Luz Flores,0,1,03/05/21,19
Clara Luz Flores,0,275,03/05/21,19
Clara Luz Flores,0,640,03/05/21,19
Clara Luz Flores,0,0,03/05/21,19
Clara Luz Flores,2.5,10,03/05/21,19
Clara Luz Flores,2.5,10,03/05/21,19
Clara Luz Flores,0,0,03/05/21,19
Clara Luz Flores,0,0,03/05/21,19
Clara Luz Flores,0,1,03/05/21,19
Clara Luz Flores,0,121,03/05/21,19
Clara Luz Flores,0,1,03/05/21,19
Clara Luz Flores,13.14285716,92,03/05/21,19
Clara Luz Flores,0,0,03/05/21,19
Clara Luz Flores,0,0,03/05/21,19
Clara Luz Flores,0,0,03/05/21,19
Clara Luz Flores,0,108,03/05/21,19
Clara Luz Flores,0,105,03/05/21,19
Clara Luz Flores,0,748,03/05/21,19
Clara Luz Flores,0,748,03/05/21,19
Clara Luz Flores,0.142857143,1,03/05/21,19
Clara Luz Flores,3.615384619,47,03/05/21,19
Clara Luz Flores,0.166666667,1,03/05/21,19
Clara Luz Flores,0,0,03/05/21,19
Clara Luz Flores,0,640,03/05/21,19
Clara Luz Flores,0,1,03/05/21,19
Clara Luz Flores,60.7,607,03/05/21,19
Clara Luz Flores,0,33,03/05/21,19
Clara Luz Flores,0,0,03/05/21,19
Clara Luz Flores,0,33,03/05/21,19
Clara Luz Flores,33.8,169,03/05/21,19
Clara Luz Flores,27.15384618,353,03/05/21,19
Clara Luz Flores,0,748,03/05/21,19
Clara Luz Flores,13.5,108,03/05/21,19
Clara Luz Flores,0,0,03/05/21,19
Clara Luz Flores,0,566,03/05/21,19
Clara Luz Flores,0,224,03/05/21,19
Clara Luz Flores,0,1,03/05/21,19
Clara Luz Flores,0,1,03/05/21,19
Clara Luz Flores,0.047619048,1,03/05/21,19
Clara Luz Flores,0,105,03/05/21,19
Clara Luz Flores,0,229,03/05/21,19
Clara Luz Flores,0,566,03/05/21,19
Clara Luz Flores,0,0,03/05/21,19
Clara Luz Flores,0,0,03/05/21,19
Clara Luz Flores,0,566,03/05/21,19
Clara Luz Flores,0,105,03/05/21,19
Clara Luz Flores,0,0,03/05/21,19
Clara Luz Flores,0,3,03/05/21,19
Clara Luz Flores,0,748,03/05/21,19
Clara Luz Flores,0,0,03/05/21,19
Clara Luz Flores,0,0,03/05/21,19
Clara Luz Flores,0,566,03/05/21,19
Clara Luz Flores,0,4,03/05/21,19
Clara Luz Flores,0,0,03/05/21,19
Clara Luz Flores,0,85,03/05/21,19
Clara Luz Flores,0,2,03/05/21,19
Clara Luz Flores,0,0,03/05/21,19
Clara Luz Flores,8.500000017,51,03/05/21,19
Clara Luz Flores,0.666666666,2,03/05/21,19
Clara Luz Flores,13.5,108,03/05/21,19
Clara Luz Flores,0.5,1,03/05/21,19
Clara Luz Flores,0,0,03/05/21,19
Clara Luz Flores,0,2,03/05/21,19
Clara Luz Flores,0,1,03/05/21,19
Clara Luz Flores,0,1,03/05/21,19
Clara Luz Flores,0,9,03/05/21,19
Clara Luz Flores,0,0,03/05/21,19
Clara Luz Flores,0,0,03/05/21,19
Clara Luz Flores,0,229,03/05/21,19
Clara Luz Flores,0,0,03/05/21,19
Clara Luz Flores,0,0,03/05/21,19
Clara Luz Flores,0,97,03/05/21,19
Clara Luz Flores,0,105,03/05/21,19
Clara Luz Flores,0,0,03/05/21,19
Clara Luz Flores,0,0,03/05/21,19
Clara Luz Flores,0.2,2,03/05/21,19
Clara Luz Flores,0,86,03/05/21,19
Clara Luz Flores,27.15384618,353,03/05/21,19
Clara Luz Flores,0,17,03/05/21,19
Clara Luz Flores,0,0,03/05/21,19
Clara Luz Flores,0,2,03/05/21,19
Clara Luz Flores,0,0,03/05/21,19
Clara Luz Flores,0,229,03/05/21,19
Clara Luz Flores,0,0,03/05/21,19
Clara Luz Flores,0.75,3,03/05/21,19
Clara Luz Flores,0,566,03/05/21,19
Clara Luz Flores,0,256,03/05/21,19
Clara Luz Flores,0,8,03/05/21,19
Clara Luz Flores,0,0,03/05/21,19
Clara Luz Flores,0,256,03/05/21,19
Clara Luz Flores,27.15384618,353,03/05/21,19
Clara Luz Flores,60.7,607,03/05/21,19
Clara Luz Flores,0,3,03/05/21,19
Clara Luz Flores,0,97,03/05/21,19
Clara Luz Flores,27,270,03/05/21,19
Clara Luz Flores,5.4,27,03/05/21,19
Clara Luz Flores,27.15384618,353,03/05/21,19
Clara Luz Flores,0,11,03/05/21,19
Clara Luz Flores,27,270,03/05/21,19
Clara Luz Flores,18.66666665,168,03/05/21,19
Clara Luz Flores,0,105,03/05/21,19
Clara Luz Flores,0,229,03/05/21,19
Clara Luz Flores,0,0,03/05/21,19
Clara Luz Flores,13.30769232,173,03/05/21,19
Clara Luz Flores,0,85,03/05/21,19
Clara Luz Flores,13.5,108,03/05/21,19
Clara Luz Flores,0.125,1,03/05/21,19
Clara Luz Flores,0,566,03/05/21,19
Clara Luz Flores,69.85714244,978,03/05/21,19
Clara Luz Flores,0,4,03/05/21,19
Clara Luz Flores,60.7,607,03/05/21,19
Clara Luz Flores,0,0,03/05/21,19
Clara Luz Flores,1.1,11,03/05/21,19
Clara Luz Flores,0,748,03/05/21,19
Clara Luz Flores,0.166666667,1,03/05/21,19
Clara Luz Flores,13.30769232,173,03/05/21,19
Clara Luz Flores,0,0,03/05/21,19
Clara Luz Flores,60.7,607,03/05/21,19
Clara Luz Flores,0,275,03/05/21,19
Clara Luz Flores,0,227,03/05/21,19
Clara Luz Flores,0,256,03/05/21,19
Clara Luz Flores,0,229,03/05/21,19
Clara Luz Flores,1.4,14,03/05/21,19
Clara Luz Flores,0,105,03/05/21,19
Clara Luz Flores,0,566,03/05/21,19
Clara Luz Flores,0,0,03/05/21,19
Clara Luz Flores,0,256,03/05/21,19
Clara Luz Flores,0,0,03/05/21,19
Clara Luz Flores,0.454545455,5,03/05/21,19
Clara Luz Flores,0,0,03/05/21,19
Clara Luz Flores,27,270,03/05/21,19
Clara Luz Flores,0,566,03/05/21,19
Clara Luz Flores,0,97,03/05/21,19
Clara Luz Flores,0,33,03/05/21,19
Clara Luz Flores,0,229,03/05/21,19
Clara Luz Flores,26.21428556,367,03/05/21,19
Clara Luz Flores,60.7,607,03/05/21,19
Clara Luz Flores,0,566,03/05/21,19
Clara Luz Flores,0,17,03/05/21,19
Clara Luz Flores,0,748,03/05/21,19
Clara Luz Flores,0,0,03/05/21,19
Clara Luz Flores,0,117,03/05/21,19
Clara Luz Flores,13.30769232,173,03/05/21,19
Clara Luz Flores,60.7,607,03/05/21,19
Clara Luz Flores,60.7,607,03/05/21,19
Clara Luz Flores,0,640,03/05/21,19
Clara Luz Flores,0.090909091,1,03/05/21,19
Clara Luz Flores,0,748,03/05/21,19
Clara Luz Flores,0,566,03/05/21,19
Clara Luz Flores,0,566,03/05/21,19
Clara Luz Flores,3.500000007,21,03/05/21,19
Clara Luz Flores,0,566,03/05/21,19
Clara Luz Flores,4.000000004,44,03/05/21,19
Clara Luz Flores,0,0,03/05/21,19
Clara Luz Flores,0.5,5,03/05/21,19
Clara Luz Flores,0,275,03/05/21,19
Clara Luz Flores,0,0,03/05/21,19
Clara Luz Flores,0,1,03/05/21,19
Clara Luz Flores,0,0,03/05/21,19
Clara Luz Flores,0,14,03/05/21,19
Clara Luz Flores,27,270,03/05/21,19
Clara Luz Flores,13.5,108,03/05/21,19
Clara Luz Flores,27.15384618,353,03/05/21,19
Clara Luz Flores,0,166,03/05/21,19
Clara Luz Flores,0,224,03/05/21,19
Clara Luz Flores,0,97,03/05/21,19
Clara Luz Flores,27.15384618,353,03/05/21,19
Clara Luz Flores,0,0,03/05/21,19
Clara Luz Flores,0,640,03/05/21,19
Clara Luz Flores,0,7,03/05/21,19
Clara Luz Flores,0,256,03/05/21,19
Clara Luz Flores,0,229,03/05/21,19
Clara Luz Flores,33.8,169,03/05/21,19
Clara Luz Flores,27.15384618,353,03/05/21,19
Clara Luz Flores,0.230769231,1,03/05/21,19
Clara Luz Flores,60.7,607,03/05/21,19
Clara Luz Flores,0,6,03/05/21,19
Clara Luz Flores,0,20,03/05/21,19
Clara Luz Flores,0,227,03/05/21,19
Clara Luz Flores,0,748,03/05/21,19
Clara Luz Flores,0,181,03/05/21,19
Clara Luz Flores,0,0,03/05/21,19
Clara Luz Flores,0,2,03/05/21,19
Clara Luz Flores,0.499999997,7,03/05/21,19
Clara Luz Flores,0,108,03/05/21,19
Clara Luz Flores,0,44,03/05/21,19
Clara Luz Flores,0.153846154,1,03/05/21,19
Clara Luz Flores,0,55,03/05/21,19
Clara Luz Flores,0,7,03/05/21,19
Clara Luz Flores,0.454545455,5,03/05/21,19
Clara Luz Flores,27,270,03/05/21,19
Clara Luz Flores,27,270,03/05/21,19
Clara Luz Flores,18.66666665,168,03/05/21,19
Clara Luz Flores,0,256,03/05/21,19
Clara Luz Flores,13.30769232,173,03/05/21,19
Clara Luz Flores,0,748,03/05/21,19
Clara Luz Flores,0,227,03/05/21,19
Clara Luz Flores,0,224,03/05/21,19
Clara Luz Flores,0,640,03/05/21,19
Clara Luz Flores,26.21428556,367,03/05/21,19
Clara Luz Flores,0,0,03/05/21,19
Clara Luz Flores,0,0,03/05/21,19
Clara Luz Flores,0,0,03/05/21,19
Clara Luz Flores,0,74,03/05/21,19
Clara Luz Flores,34.4,172,03/05/21,19
Clara Luz Flores,0,104,03/05/21,19
Clara Luz Flores,0,97,03/05/21,19
Clara Luz Flores,0,0,03/05/21,19
Clara Luz Flores,0,85,03/05/21,19
Clara Luz Flores,26.21428556,367,03/05/21,19
Clara Luz Flores,34.4,172,03/05/21,19
Clara Luz Flores,0,97,03/05/21,19
Clara Luz Flores,0,640,03/05/21,19
Clara Luz Flores,0,256,03/05/21,19
Clara Luz Flores,27.15384618,353,03/05/21,19
Clara Luz Flores,60.7,607,03/05/21,19
Clara Luz Flores,0,229,03/05/21,19
Clara Luz Flores,0,566,03/05/21,19
Clara Luz Flores,0.033333333,1,03/05/21,19
Clara Luz Flores,0,0,03/05/21,19
Clara Luz Flores,27.15384618,353,03/05/21,19
Clara Luz Flores,0,566,03/05/21,19
Clara Luz Flores,22.35714272,313,03/05/21,19
Clara Luz Flores,0,108,03/05/21,19
Clara Luz Flores,26.21428556,367,03/05/21,19
Clara Luz Flores,0,181,03/05/21,19
Clara Luz Flores,27.15384618,353,03/05/21,19
Clara Luz Flores,0,640,03/05/21,19
Clara Luz Flores,0,0,03/05/21,19
Clara Luz Flores,0,23,03/05/21,19
Clara Luz Flores,0,566,03/05/21,19
Clara Luz Flores,0,0,03/05/21,19
Clara Luz Flores,0,640,03/05/21,19
Clara Luz Flores,0,0,03/05/21,19
Clara Luz Flores,0,0,03/05/21,19
Clara Luz Flores,0,55,03/05/21,19
Clara Luz Flores,0,0,03/05/21,19
Clara Luz Flores,0,2,03/05/21,19
Clara Luz Flores,0,0,03/05/21,19
Clara Luz Flores,0,0,03/05/21,19
Clara Luz Flores,27.15384618,353,03/05/21,19
Clara Luz Flores,0,640,03/05/21,19
Clara Luz Flores,27,270,03/05/21,19
Clara Luz Flores,0,0,03/05/21,19
Clara Luz Flores,0,10,03/05/21,19
Clara Luz Flores,27,270,03/05/21,19
Clara Luz Flores,60.7,607,03/05/21,19
Clara Luz Flores,18.66666665,168,03/05/21,19
Clara Luz Flores,0,143,03/05/21,19
Clara Luz Flores,0,55,03/05/21,19
Clara Luz Flores,27.15384618,353,03/05/21,19
Clara Luz Flores,0,181,03/05/21,19
Clara Luz Flores,34.4,172,03/05/21,19
Clara Luz Flores,0,0,03/05/21,19
Clara Luz Flores,0,31,03/05/21,19
Clara Luz Flores,0,73,03/05/21,19
Clara Luz Flores,0,104,03/05/21,19
Clara Luz Flores,0,104,03/05/21,19
Clara Luz Flores,13.30769232,173,03/05/21,19
Clara Luz Flores,0,5,03/05/21,19
Clara Luz Flores,0,123,03/05/21,19
Clara Luz Flores,0,73,03/05/21,19
Clara Luz Flores,0,143,03/05/21,19
Clara Luz Flores,0,0,03/05/21,19
Clara Luz Flores,26.21428556,367,03/05/21,19
Clara Luz Flores,26.21428556,367,03/05/21,19
Clara Luz Flores,0,0,03/05/21,19
Clara Luz Flores,27.15384618,353,03/05/21,19
Clara Luz Flores,0,143,03/05/21,19
Clara Luz Flores,60.7,607,03/05/21,19
Clara Luz Flores,18.33333332,165,03/05/21,19
Clara Luz Flores,0,143,03/05/21,19
Clara Luz Flores,60.7,607,03/05/21,19
Clara Luz Flores,0,104,03/05/21,19
Clara Luz Flores,0,33,03/05/21,19
Clara Luz Flores,0,104,03/05/21,19
Clara Luz Flores,0,0,03/05/21,19
Clara Luz Flores,60.7,607,03/05/21,19
Clara Luz Flores,0,105,03/05/21,19
Clara Luz Flores,0,0,03/05/21,19
Clara Luz Flores,0,0,03/05/21,19
Clara Luz Flores,0,23,03/05/21,19
Clara Luz Flores,0,143,03/05/21,19
Clara Luz Flores,0,123,03/05/21,19
Clara Luz Flores,0,1,03/05/21,19
Clara Luz Flores,0,104,03/05/21,19
Clara Luz Flores,27.15384618,353,03/05/21,19
Clara Luz Flores,22.35714272,313,03/05/21,19
Clara Luz Flores,0,73,03/05/21,19
Clara Luz Flores,0,143,03/05/21,19
Clara Luz Flores,0,0,03/05/21,19
Clara Luz Flores,0,640,03/05/21,19
Clara Luz Flores,26.21428556,367,03/05/21,19
Clara Luz Flores,0.047619048,1,03/05/21,19
Clara Luz Flores,60.7,607,03/05/21,19
Clara Luz Flores,0,105,03/05/21,19
Clara Luz Flores,0,105,03/05/21,19
Clara Luz Flores,0,69,03/05/21,19
Clara Luz Flores,0,748,03/05/21,19
Clara Luz Flores,2,10,03/05/21,19
Clara Luz Flores,1.25,10,03/05/21,19
Clara Luz Flores,13.30769232,173,03/05/21,19
Clara Luz Flores,1.923076925,25,03/05/21,19
Clara Luz Flores,0.4,2,03/05/21,19
Clara Luz Flores,0,108,03/05/21,19
Clara Luz Flores,0,0,03/05/21,19
Clara Luz Flores,34.4,172,03/05/21,19
Clara Luz Flores,22.35714272,313,03/05/21,19
Clara Luz Flores,0,166,03/05/21,19
Clara Luz Flores,0,0,03/05/21,19
Clara Luz Flores,0,143,03/05/21,19
Clara Luz Flores,0,0,03/05/21,19
Clara Luz Flores,0,0,03/05/21,19
Clara Luz Flores,0,0,03/05/21,19
Clara Luz Flores,18.33333332,165,03/05/21,19
Clara Luz Flores,0,0,03/05/21,19
Clara Luz Flores,0,0,03/05/21,19
Clara Luz Flores,0,0,03/05/21,19
Clara Luz Flores,0,175,03/05/21,19
Clara Luz Flores,0,89,03/05/21,19
Clara Luz Flores,1.923076925,25,03/05/21,19
Clara Luz Flores,26.21428556,367,03/05/21,19
Clara Luz Flores,27,270,03/05/21,19
Clara Luz Flores,0,175,03/05/21,19
Clara Luz Flores,0,0,03/05/21,19
Clara Luz Flores,0,0,03/05/21,19
Clara Luz Flores,0,566,03/05/21,19
Clara Luz Flores,3.615384619,47,03/05/21,19
Clara Luz Flores,0,748,03/05/21,19
Clara Luz Flores,0,0,03/05/21,19
Clara Luz Flores,0,0,03/05/21,19
Clara Luz Flores,0,89,03/05/21,19
Clara Luz Flores,0,1,03/05/21,19
Clara Luz Flores,0,2,03/05/21,19
Clara Luz Flores,0,35,03/05/21,19
Clara Luz Flores,4.166666675,25,03/05/21,19
Clara Luz Flores,0,97,03/05/21,19
Clara Luz Flores,0,143,03/05/21,19
Clara Luz Flores,0,0,03/05/21,19
Clara Luz Flores,0,566,03/05/21,19
Clara Luz Flores,0,227,03/05/21,19
Clara Luz Flores,4.166666675,25,03/05/21,19
Clara Luz Flores,0,1,03/05/21,19
Clara Luz Flores,0,256,03/05/21,19
Clara Luz Flores,0,86,03/05/21,19
Clara Luz Flores,0,0,03/05/21,19
Clara Luz Flores,1.000000001,7,03/05/21,19
Clara Luz Flores,1.727272729,19,03/05/21,19
Clara Luz Flores,0,166,03/05/21,19
Clara Luz Flores,0,0,03/05/21,19
Clara Luz Flores,0,105,03/05/21,19
Clara Luz Flores,0,2,03/05/21,19
Clara Luz Flores,10.99999999,33,03/05/21,19
Clara Luz Flores,0,69,03/05/21,19
Clara Luz Flores,0,73,03/05/21,19
Clara Luz Flores,0,0,03/05/21,19
Clara Luz Flores,0,175,03/05/21,19
Clara Luz Flores,0,0,03/05/21,19
Clara Luz Flores,0,12,03/05/21,19
Clara Luz Flores,0,0,03/05/21,19
Clara Luz Flores,26.21428556,367,03/05/21,19
Clara Luz Flores,22.35714272,313,03/05/21,19
Clara Luz Flores,0,55,03/05/21,19
Clara Luz Flores,0,123,03/05/21,19
Clara Luz Flores,22.35714272,313,03/05/21,19
Clara Luz Flores,0,0,03/05/21,19
Clara Luz Flores,60.7,607,03/05/21,19
Clara Luz Flores,26.21428556,367,03/05/21,19
Clara Luz Flores,0,256,03/05/21,19
Clara Luz Flores,13.5,108,03/05/21,19
Clara Luz Flores,0,4,03/05/21,19
Clara Luz Flores,0,78,03/05/21,19
Clara Luz Flores,0,80,03/05/21,19
Clara Luz Flores,0,5,03/05/21,19
Clara Luz Flores,6.25,25,03/05/21,19
Clara Luz Flores,0,89,03/05/21,19
Clara Luz Flores,0,0,03/05/21,19
Clara Luz Flores,0,0,03/05/21,19
Clara Luz Flores,0,9,03/05/21,19
Clara Luz Flores,0,123,03/05/21,19
Clara Luz Flores,0,1,03/05/21,19
Clara Luz Flores,0,574,03/05/21,19
Clara Luz Flores,33.8,169,03/05/21,19
Clara Luz Flores,0,574,03/05/21,19
Clara Luz Flores,0,0,03/05/21,19
Clara Luz Flores,0,574,03/05/21,19
Clara Luz Flores,0,574,03/05/21,19
Clara Luz Flores,0,30,03/05/21,19
Clara Luz Flores,0,574,03/05/21,19
Clara Luz Flores,0,574,03/05/21,19
Clara Luz Flores,1.727272729,19,03/05/21,19
Clara Luz Flores,0,0,03/05/21,19
Clara Luz Flores,0,574,03/05/21,19
Clara Luz Flores,0,0,03/05/21,19
Clara Luz Flores,0,23,03/05/21,19
Clara Luz Flores,0,6,03/05/21,19
Clara Luz Flores,15.55555554,140,03/05/21,19
Clara Luz Flores,0,0,03/05/21,19
Clara Luz Flores,30.69230772,133,03/05/21,19
Clara Luz Flores,0,26,03/05/21,19
Clara Luz Flores,0,574,03/05/21,19
Clara Luz Flores,0,574,03/05/21,19
Clara Luz Flores,0,574,03/05/21,19
Clara Luz Flores,0,4,03/05/21,19
Clara Luz Flores,0,2,03/05/21,19
Clara Luz Flores,18.66666665,168,03/05/21,19
Clara Luz Flores,0,0,03/05/21,19
Clara Luz Flores,0,0,03/05/21,19
Clara Luz Flores,0,574,03/05/21,19
Clara Luz Flores,0,574,03/05/21,19
Clara Luz Flores,15.55555554,140,03/05/21,19
Clara Luz Flores,0,2,03/05/21,19
Clara Luz Flores,1.923076925,25,03/05/21,19
Clara Luz Flores,0,89,03/05/21,19
Clara Luz Flores,0,108,03/05/21,19
Clara Luz Flores,0,574,03/05/21,19
Clara Luz Flores,10.49999994,147,03/05/21,19
Clara Luz Flores,1.714285716,12,03/05/21,19
Clara Luz Flores,0,574,03/05/21,19
Clara Luz Flores,0,574,03/05/21,19
Clara Luz Flores,0,0,03/05/21,19
Clara Luz Flores,0,26,03/05/21,19
Clara Luz Flores,0,1,03/05/21,19
Clara Luz Flores,0,574,03/05/21,19
Clara Luz Flores,0,0,03/05/21,19
Clara Luz Flores,0,0,03/05/21,19
Clara Luz Flores,0,574,03/05/21,19
Clara Luz Flores,0,574,03/05/21,19
Clara Luz Flores,10.49999994,147,03/05/21,19
Clara Luz Flores,0,78,03/05/21,19
Clara Luz Flores,0,574,03/05/21,19
Clara Luz Flores,0,30,04/05/21,19
Clara Luz Flores,0,574,04/05/21,19
Clara Luz Flores,26.21428556,367,04/05/21,19
Clara Luz Flores,0,574,04/05/21,19
Clara Luz Flores,0,574,04/05/21,19
Clara Luz Flores,0,2,04/05/21,19
Clara Luz Flores,0.125,1,04/05/21,19
Clara Luz Flores,0,574,04/05/21,19
Clara Luz Flores,26.21428556,367,04/05/21,19
Clara Luz Flores,0,748,04/05/21,19
Clara Luz Flores,0,1,04/05/21,19
Clara Luz Flores,0,78,04/05/21,19
Clara Luz Flores,0,89,04/05/21,19
Clara Luz Flores,0.444444444,4,04/05/21,19
Clara Luz Flores,18.33333332,165,04/05/21,19
Clara Luz Flores,4.125,33,04/05/21,19
Clara Luz Flores,0.416666665,5,04/05/21,19
Clara Luz Flores,0.285714286,2,04/05/21,19
Clara Luz Flores,0,63,04/05/21,19
Clara Luz Flores,0,640,04/05/21,19
Clara Luz Flores,0,0,04/05/21,19
Clara Luz Flores,0,574,04/05/21,19
Clara Luz Flores,0,2,04/05/21,19
Clara Luz Flores,0,0,04/05/21,19
Clara Luz Flores,0,0,04/05/21,19
Clara Luz Flores,0.3,3,04/05/21,19
Clara Luz Flores,0,0,04/05/21,19
Clara Luz Flores,0,0,04/05/21,19
Clara Luz Flores,4.125,33,04/05/21,19
Clara Luz Flores,0,574,04/05/21,19
Clara Luz Flores,0.076923077,1,04/05/21,19
Clara Luz Flores,0,0,04/05/21,19
Clara Luz Flores,2.000000002,7,04/05/21,19
Clara Luz Flores,0,275,04/05/21,19
Clara Luz Flores,0,574,04/05/21,19
Clara Luz Flores,0,574,04/05/21,19
Clara Luz Flores,0,123,04/05/21,19
Clara Luz Flores,0,32,04/05/21,19
Clara Luz Flores,0,32,04/05/21,19
Clara Luz Flores,0,574,04/05/21,19
Clara Luz Flores,0,0,04/05/21,19
Clara Luz Flores,0,574,04/05/21,19
Clara Luz Flores,0,175,04/05/21,19
Clara Luz Flores,0,1,04/05/21,19
Clara Luz Flores,0,18,04/05/21,19
Clara Luz Flores,0,2,04/05/21,19
Clara Luz Flores,0,574,04/05/21,19
Clara Luz Flores,0,62,04/05/21,19
Clara Luz Flores,3.07692308,40,04/05/21,19
Clara Luz Flores,0,574,04/05/21,19
Clara Luz Flores,0,574,04/05/21,19
Clara Luz Flores,0,1,04/05/21,19
Clara Luz Flores,0.555555555,5,04/05/21,19
Clara Luz Flores,0,574,04/05/21,19
Clara Luz Flores,0,0,04/05/21,19
Clara Luz Flores,0,574,04/05/21,19
Clara Luz Flores,0,574,04/05/21,19
Clara Luz Flores,0,574,04/05/21,19
Clara Luz Flores,7,56,04/05/21,19
Clara Luz Flores,0,0,04/05/21,19
Clara Luz Flores,7.181818189,79,04/05/21,19
Clara Luz Flores,0,574,04/05/21,19
Clara Luz Flores,0,2,04/05/21,19
Clara Luz Flores,0,0,04/05/21,19
Clara Luz Flores,0,3,04/05/21,19
Clara Luz Flores,0,45,04/05/21,19
Clara Luz Flores,60.7,607,04/05/21,19
Clara Luz Flores,0,574,04/05/21,19
Clara Luz Flores,0,574,04/05/21,19
Clara Luz Flores,0,0,04/05/21,19
Clara Luz Flores,0,574,04/05/21,19
Clara Luz Flores,0,0,04/05/21,19
Clara Luz Flores,0,4,04/05/21,19
