candidato,retweetTimesPositivity,retweetTotal,creacion,numSemana
Adrian de la Garza,180.642,714,05/04/21,15
Adrian de la Garza,180.642,714,05/04/21,15
Adrian de la Garza,180.642,714,05/04/21,15
Adrian de la Garza,0,0,05/04/21,15
Adrian de la Garza,180.642,714,05/04/21,15
Adrian de la Garza,0.186,6,05/04/21,15
Adrian de la Garza,0.678,6,05/04/21,15
Adrian de la Garza,0,129,05/04/21,15
Adrian de la Garza,180.642,714,05/04/21,15
Adrian de la Garza,0.678,6,05/04/21,15
Adrian de la Garza,0,0,05/04/21,15
Adrian de la Garza,0,0,05/04/21,15
Adrian de la Garza,180.642,714,05/04/21,15
Adrian de la Garza,0,0,05/04/21,15
Adrian de la Garza,0,0,05/04/21,15
Adrian de la Garza,180.642,714,05/04/21,15
Adrian de la Garza,1.778,7,05/04/21,15
Adrian de la Garza,0,0,05/04/21,15
Adrian de la Garza,0,0,05/04/21,15
Adrian de la Garza,180.642,714,05/04/21,15
Adrian de la Garza,180.642,714,05/04/21,15
Adrian de la Garza,0,0,05/04/21,15
Adrian de la Garza,180.642,714,05/04/21,15
Adrian de la Garza,0,0,05/04/21,15
Adrian de la Garza,180.642,714,05/04/21,15
Adrian de la Garza,180.642,714,05/04/21,15
Adrian de la Garza,180.642,714,05/04/21,15
Adrian de la Garza,4.794,47,05/04/21,15
Adrian de la Garza,0,0,05/04/21,15
Adrian de la Garza,34.932,246,05/04/21,15
Adrian de la Garza,180.642,714,05/04/21,15
Adrian de la Garza,34.932,246,05/04/21,15
Adrian de la Garza,180.642,714,05/04/21,15
Adrian de la Garza,180.642,714,05/04/21,15
Adrian de la Garza,0,0,05/04/21,15
Adrian de la Garza,180.642,714,05/04/21,15
Adrian de la Garza,0,0,05/04/21,15
Adrian de la Garza,0,0,05/04/21,15
Adrian de la Garza,180.642,714,05/04/21,15
Adrian de la Garza,180.642,714,05/04/21,15
Adrian de la Garza,180.642,714,05/04/21,15
Adrian de la Garza,180.642,714,05/04/21,15
Adrian de la Garza,4.794,47,05/04/21,15
Adrian de la Garza,6.035,17,05/04/21,15
Adrian de la Garza,180.642,714,05/04/21,15
Adrian de la Garza,0,31,05/04/21,15
Adrian de la Garza,180.642,714,05/04/21,15
Adrian de la Garza,180.642,714,05/04/21,15
Adrian de la Garza,6.84,60,05/04/21,15
Adrian de la Garza,0,0,05/04/21,15
Adrian de la Garza,7.748,26,05/04/21,15
Adrian de la Garza,0,0,05/04/21,15
Adrian de la Garza,0,0,05/04/21,15
Adrian de la Garza,180.642,714,05/04/21,15
Adrian de la Garza,34.932,246,05/04/21,15
Adrian de la Garza,8.153,31,05/04/21,15
Adrian de la Garza,0,31,05/04/21,15
Adrian de la Garza,6.84,60,05/04/21,15
Adrian de la Garza,0,22,05/04/21,15
Adrian de la Garza,1.5,6,05/04/21,15
Adrian de la Garza,34.932,246,05/04/21,15
Adrian de la Garza,0,0,05/04/21,15
Adrian de la Garza,20.313,37,05/04/21,15
Adrian de la Garza,180.642,714,05/04/21,15
Adrian de la Garza,20.313,37,05/04/21,15
Adrian de la Garza,0,0,05/04/21,15
Adrian de la Garza,0,0,05/04/21,15
Adrian de la Garza,0,4,06/04/21,15
Adrian de la Garza,0,0,06/04/21,15
Adrian de la Garza,0,0,06/04/21,15
Adrian de la Garza,0,83,06/04/21,15
Adrian de la Garza,0,0,06/04/21,15
Adrian de la Garza,180.642,714,06/04/21,15
Adrian de la Garza,0,12,06/04/21,15
Adrian de la Garza,0,0,06/04/21,15
Adrian de la Garza,0,0,06/04/21,15
Adrian de la Garza,0,31,06/04/21,15
Adrian de la Garza,0,0,06/04/21,15
Adrian de la Garza,180.642,714,06/04/21,15
Adrian de la Garza,0,83,06/04/21,15
Adrian de la Garza,0,0,06/04/21,15
Adrian de la Garza,180.642,714,06/04/21,15
Adrian de la Garza,6.3,28,06/04/21,15
Adrian de la Garza,7.748,26,06/04/21,15
Adrian de la Garza,180.642,714,06/04/21,15
Adrian de la Garza,180.642,714,06/04/21,15
Adrian de la Garza,0,0,06/04/21,15
Adrian de la Garza,0,0,06/04/21,15
Adrian de la Garza,0,0,06/04/21,15
Adrian de la Garza,0,0,06/04/21,15
Adrian de la Garza,0,83,06/04/21,15
Adrian de la Garza,4.794,47,06/04/21,15
Adrian de la Garza,20.313,37,06/04/21,15
Adrian de la Garza,12.844,52,06/04/21,15
Adrian de la Garza,8.153,31,06/04/21,15
Adrian de la Garza,0.843,3,06/04/21,15
Adrian de la Garza,3.536,17,06/04/21,15
Adrian de la Garza,34.932,246,06/04/21,15
Adrian de la Garza,0,0,06/04/21,15
Adrian de la Garza,180.642,714,06/04/21,15
Adrian de la Garza,6.035,17,06/04/21,15
Adrian de la Garza,0,0,06/04/21,15
Adrian de la Garza,0.52,2,06/04/21,15
Adrian de la Garza,180.642,714,06/04/21,15
Adrian de la Garza,0,16,06/04/21,15
Adrian de la Garza,0,0,06/04/21,15
Adrian de la Garza,0,0,06/04/21,15
Adrian de la Garza,15.4,35,06/04/21,15
Adrian de la Garza,15.4,35,06/04/21,15
Adrian de la Garza,7.4,20,06/04/21,15
Adrian de la Garza,0,0,06/04/21,15
Adrian de la Garza,5.832,36,06/04/21,15
Adrian de la Garza,0,83,06/04/21,15
Adrian de la Garza,0,12,06/04/21,15
Adrian de la Garza,5.832,36,06/04/21,15
Adrian de la Garza,0,0,06/04/21,15
Adrian de la Garza,6.08,32,06/04/21,15
Adrian de la Garza,0,0,06/04/21,15
Adrian de la Garza,0,4,06/04/21,15
Adrian de la Garza,0,0,06/04/21,15
Adrian de la Garza,0.31,1,06/04/21,15
Adrian de la Garza,0,0,06/04/21,15
Adrian de la Garza,2.2,11,06/04/21,15
Adrian de la Garza,0,0,06/04/21,15
Adrian de la Garza,0,0,06/04/21,15
Adrian de la Garza,0,17,06/04/21,15
Adrian de la Garza,0,0,06/04/21,15
Adrian de la Garza,0,0,06/04/21,15
Adrian de la Garza,11.2,32,06/04/21,15
Adrian de la Garza,3.63,15,06/04/21,15
Adrian de la Garza,0,0,06/04/21,15
Adrian de la Garza,3.591,27,07/04/21,15
Adrian de la Garza,0,0,07/04/21,15
Adrian de la Garza,0,263,07/04/21,15
Adrian de la Garza,0,0,07/04/21,15
Adrian de la Garza,0,38,07/04/21,15
Adrian de la Garza,3.63,15,07/04/21,15
Adrian de la Garza,3.63,15,07/04/21,15
Adrian de la Garza,0.612,4,07/04/21,15
Adrian de la Garza,0,83,07/04/21,15
Adrian de la Garza,0,38,07/04/21,15
Adrian de la Garza,0,0,07/04/21,15
Adrian de la Garza,3.71,14,07/04/21,15
Adrian de la Garza,1.848,14,07/04/21,15
Adrian de la Garza,0,0,07/04/21,15
Adrian de la Garza,6.08,32,07/04/21,15
Adrian de la Garza,0,0,07/04/21,15
Adrian de la Garza,5.911,23,07/04/21,15
Adrian de la Garza,0,0,07/04/21,15
Adrian de la Garza,14.719,41,07/04/21,15
Adrian de la Garza,0,0,07/04/21,15
Adrian de la Garza,0,0,07/04/21,15
Adrian de la Garza,0,0,07/04/21,15
Adrian de la Garza,0,1,07/04/21,15
Adrian de la Garza,2.09,10,07/04/21,15
Adrian de la Garza,0,4,07/04/21,15
Adrian de la Garza,0.725,5,07/04/21,15
Adrian de la Garza,0,0,07/04/21,15
Adrian de la Garza,1.683,11,07/04/21,15
Adrian de la Garza,1.424,8,07/04/21,15
Adrian de la Garza,17.434,46,07/04/21,15
Adrian de la Garza,33.063,107,07/04/21,15
Adrian de la Garza,0.248,1,07/04/21,15
Adrian de la Garza,5.012,28,07/04/21,15
Adrian de la Garza,33.063,107,07/04/21,15
Adrian de la Garza,3.367,13,07/04/21,15
Adrian de la Garza,33.063,107,07/04/21,15
Adrian de la Garza,33.063,107,07/04/21,15
Adrian de la Garza,0,0,07/04/21,15
Adrian de la Garza,33.063,107,07/04/21,15
Adrian de la Garza,6.08,32,07/04/21,15
Adrian de la Garza,33.063,107,07/04/21,15
Adrian de la Garza,0,1,07/04/21,15
Adrian de la Garza,3.942,18,08/04/21,15
Adrian de la Garza,0,263,08/04/21,15
Adrian de la Garza,0,263,08/04/21,15
Adrian de la Garza,0,2,08/04/21,15
Adrian de la Garza,1.56,20,08/04/21,15
Adrian de la Garza,0,83,08/04/21,15
Adrian de la Garza,0,1,08/04/21,15
Adrian de la Garza,0,5,08/04/21,15
Adrian de la Garza,0,1,08/04/21,15
Adrian de la Garza,4.305,35,08/04/21,15
Adrian de la Garza,0,0,08/04/21,15
Adrian de la Garza,0,0,08/04/21,15
Adrian de la Garza,0,5,08/04/21,15
Adrian de la Garza,0,263,08/04/21,15
Adrian de la Garza,33.063,107,08/04/21,15
Adrian de la Garza,1.683,11,08/04/21,15
Adrian de la Garza,7.784,28,08/04/21,15
Adrian de la Garza,0,0,08/04/21,15
Adrian de la Garza,0,22,08/04/21,15
Adrian de la Garza,0,263,08/04/21,15
Adrian de la Garza,0,0,08/04/21,15
Adrian de la Garza,17.434,46,08/04/21,15
Adrian de la Garza,3.942,18,08/04/21,15
Adrian de la Garza,4.305,35,08/04/21,15
Adrian de la Garza,0.174,1,08/04/21,15
Adrian de la Garza,5.629,13,08/04/21,15
Adrian de la Garza,0,0,08/04/21,15
Adrian de la Garza,0,0,08/04/21,15
Adrian de la Garza,0,121,08/04/21,15
Adrian de la Garza,0,121,08/04/21,15
Adrian de la Garza,0,0,08/04/21,15
Adrian de la Garza,0,2,08/04/21,15
Adrian de la Garza,15.39,57,08/04/21,15
Adrian de la Garza,6.4,50,08/04/21,15
Adrian de la Garza,0,17,08/04/21,15
Adrian de la Garza,0,0,08/04/21,15
Adrian de la Garza,3.468,17,08/04/21,15
Adrian de la Garza,6.4,50,08/04/21,15
Adrian de la Garza,6.4,50,08/04/21,15
Adrian de la Garza,12.728,37,08/04/21,15
Adrian de la Garza,12.728,37,08/04/21,15
Adrian de la Garza,6.4,50,08/04/21,15
Adrian de la Garza,6.4,50,08/04/21,15
Adrian de la Garza,0,0,08/04/21,15
Adrian de la Garza,2.75,25,08/04/21,15
Adrian de la Garza,2.75,25,08/04/21,15
Adrian de la Garza,7.511,29,08/04/21,15
Adrian de la Garza,0,30,08/04/21,15
Adrian de la Garza,15.39,57,08/04/21,15
Adrian de la Garza,1.863,23,09/04/21,15
Adrian de la Garza,15.39,57,09/04/21,15
Adrian de la Garza,0,17,09/04/21,15
Adrian de la Garza,15.39,57,09/04/21,15
Adrian de la Garza,4.662,37,09/04/21,15
Adrian de la Garza,0,121,09/04/21,15
Adrian de la Garza,4.662,37,09/04/21,15
Adrian de la Garza,1.863,23,09/04/21,15
Adrian de la Garza,1.863,23,09/04/21,15
Adrian de la Garza,0,39,09/04/21,15
Adrian de la Garza,6.4,50,09/04/21,15
Adrian de la Garza,15.39,57,09/04/21,15
Adrian de la Garza,14.186,173,09/04/21,15
Adrian de la Garza,0.124,1,09/04/21,15
Adrian de la Garza,23.78,58,09/04/21,15
Adrian de la Garza,0,0,09/04/21,15
Adrian de la Garza,0,1,09/04/21,15
Adrian de la Garza,0,8,09/04/21,15
Adrian de la Garza,11.02,38,09/04/21,15
Adrian de la Garza,0.114,1,09/04/21,15
Adrian de la Garza,8.492,44,09/04/21,15
Adrian de la Garza,0,0,09/04/21,15
Adrian de la Garza,1.275,15,09/04/21,15
Adrian de la Garza,14.186,173,09/04/21,15
Adrian de la Garza,0,93,09/04/21,15
Adrian de la Garza,0,0,09/04/21,15
Adrian de la Garza,0,93,09/04/21,15
Adrian de la Garza,0,93,09/04/21,15
Adrian de la Garza,0,93,09/04/21,15
Adrian de la Garza,0.333,1,09/04/21,15
Adrian de la Garza,0,0,09/04/21,15
Adrian de la Garza,0,0,09/04/21,15
Adrian de la Garza,0,0,09/04/21,15
Adrian de la Garza,1.958,11,09/04/21,15
Adrian de la Garza,17.664,46,09/04/21,15
Adrian de la Garza,0,0,09/04/21,15
Adrian de la Garza,0,93,09/04/21,15
Adrian de la Garza,0,93,09/04/21,15
Adrian de la Garza,11.418,33,09/04/21,15
Adrian de la Garza,8.492,44,10/04/21,15
Adrian de la Garza,0,0,10/04/21,15
Adrian de la Garza,5.6,16,10/04/21,15
Adrian de la Garza,0,0,10/04/21,15
Adrian de la Garza,0,4,10/04/21,15
Adrian de la Garza,0,0,10/04/21,15
Adrian de la Garza,0,0,10/04/21,15
Adrian de la Garza,0,1,10/04/21,15
Adrian de la Garza,0,2,10/04/21,15
Adrian de la Garza,6.325,23,10/04/21,15
Adrian de la Garza,7.84,28,10/04/21,15
Adrian de la Garza,6.16,28,10/04/21,15
Adrian de la Garza,0,13,10/04/21,15
Adrian de la Garza,0,93,10/04/21,15
Adrian de la Garza,6.16,28,10/04/21,15
Adrian de la Garza,0,0,10/04/21,15
Adrian de la Garza,7.3,25,10/04/21,15
Adrian de la Garza,0.61,5,10/04/21,15
Adrian de la Garza,0,0,10/04/21,15
Adrian de la Garza,6.16,28,10/04/21,15
Adrian de la Garza,0,19,10/04/21,15
Adrian de la Garza,0,93,10/04/21,15
Adrian de la Garza,0,0,10/04/21,15
Adrian de la Garza,0,1,10/04/21,15
Adrian de la Garza,0,0,10/04/21,15
Adrian de la Garza,0,0,10/04/21,15
Adrian de la Garza,0,0,10/04/21,15
Adrian de la Garza,0,20,10/04/21,15
Adrian de la Garza,0.15,2,10/04/21,15
Adrian de la Garza,0,0,10/04/21,15
Adrian de la Garza,0,0,10/04/21,15
Adrian de la Garza,5.404,28,10/04/21,15
Adrian de la Garza,0,0,10/04/21,15
Adrian de la Garza,0,0,10/04/21,15
Adrian de la Garza,0,0,10/04/21,15
Adrian de la Garza,0,0,10/04/21,15
Adrian de la Garza,0,0,10/04/21,15
Adrian de la Garza,12.704,32,10/04/21,15
Adrian de la Garza,38.976,116,10/04/21,15
Adrian de la Garza,0,0,10/04/21,15
Adrian de la Garza,0,0,10/04/21,15
Adrian de la Garza,38.976,116,10/04/21,15
Adrian de la Garza,0,0,10/04/21,15
Adrian de la Garza,33.37,94,10/04/21,15
Adrian de la Garza,33.37,94,10/04/21,15
Adrian de la Garza,38.976,116,10/04/21,15
Adrian de la Garza,38.976,116,10/04/21,15
Adrian de la Garza,38.976,116,10/04/21,15
Adrian de la Garza,0,67,10/04/21,15
Adrian de la Garza,14.756,62,10/04/21,15
Adrian de la Garza,0,0,10/04/21,15
Adrian de la Garza,0,0,10/04/21,15
Adrian de la Garza,0,0,10/04/21,15
Adrian de la Garza,1.99,5,10/04/21,15
Adrian de la Garza,33.37,94,10/04/21,15
Adrian de la Garza,6.055,35,10/04/21,15
Adrian de la Garza,0,0,10/04/21,15
Adrian de la Garza,6.055,35,10/04/21,15
Adrian de la Garza,4.532,22,10/04/21,15
Adrian de la Garza,0,0,10/04/21,15
Adrian de la Garza,0,35,11/04/21,16
Adrian de la Garza,3.648,19,11/04/21,16
Adrian de la Garza,4.097,17,11/04/21,16
Adrian de la Garza,0,0,11/04/21,16
Adrian de la Garza,0,0,11/04/21,16
Adrian de la Garza,12.105,45,11/04/21,16
Adrian de la Garza,0,0,11/04/21,16
Adrian de la Garza,0,0,11/04/21,16
Adrian de la Garza,12.704,32,11/04/21,16
Adrian de la Garza,0,98,11/04/21,16
Adrian de la Garza,0,0,11/04/21,16
Adrian de la Garza,0,67,11/04/21,16
Adrian de la Garza,0,67,11/04/21,16
Adrian de la Garza,0.094,1,11/04/21,16
Adrian de la Garza,0.288,1,11/04/21,16
Adrian de la Garza,0,51,11/04/21,16
Adrian de la Garza,13.226,34,11/04/21,16
Adrian de la Garza,0,0,11/04/21,16
Adrian de la Garza,17.45,50,11/04/21,16
Adrian de la Garza,18.3,50,11/04/21,16
Adrian de la Garza,0,0,11/04/21,16
Adrian de la Garza,0,0,11/04/21,16
Adrian de la Garza,6.708,52,11/04/21,16
Adrian de la Garza,18.3,50,11/04/21,16
Adrian de la Garza,6.04,40,11/04/21,16
Adrian de la Garza,0,14,11/04/21,16
Adrian de la Garza,0,0,11/04/21,16
Adrian de la Garza,0,0,11/04/21,16
Adrian de la Garza,13.534,67,11/04/21,16
Adrian de la Garza,11.662,49,11/04/21,16
Adrian de la Garza,2.716,28,12/04/21,16
Adrian de la Garza,11.76,84,12/04/21,16
Adrian de la Garza,0,1,12/04/21,16
Adrian de la Garza,0,1,12/04/21,16
Adrian de la Garza,11.76,84,12/04/21,16
Adrian de la Garza,11.662,49,12/04/21,16
Adrian de la Garza,11.76,84,12/04/21,16
Adrian de la Garza,0,34,12/04/21,16
Adrian de la Garza,4.981,17,12/04/21,16
Adrian de la Garza,3.64,26,12/04/21,16
Adrian de la Garza,0,24,12/04/21,16
Adrian de la Garza,13.464,33,12/04/21,16
Adrian de la Garza,5.185,17,12/04/21,16
Adrian de la Garza,11.76,84,12/04/21,16
Adrian de la Garza,0,0,12/04/21,16
Adrian de la Garza,3.366,18,12/04/21,16
Adrian de la Garza,0,0,12/04/21,16
Adrian de la Garza,5.185,17,12/04/21,16
Adrian de la Garza,0,0,12/04/21,16
Adrian de la Garza,0.143,1,12/04/21,16
Adrian de la Garza,0,0,12/04/21,16
Adrian de la Garza,0,0,12/04/21,16
Adrian de la Garza,0.132,1,12/04/21,16
Adrian de la Garza,9.728,32,12/04/21,16
Adrian de la Garza,0,14,12/04/21,16
Adrian de la Garza,0.452,1,12/04/21,16
Adrian de la Garza,9.728,32,12/04/21,16
Adrian de la Garza,0,0,12/04/21,16
Adrian de la Garza,0,0,12/04/21,16
Adrian de la Garza,0,0,12/04/21,16
Adrian de la Garza,0,0,12/04/21,16
Adrian de la Garza,0,0,12/04/21,16
Adrian de la Garza,0,23,12/04/21,16
Adrian de la Garza,38.976,116,12/04/21,16
Adrian de la Garza,0,0,12/04/21,16
Adrian de la Garza,0,0,12/04/21,16
Adrian de la Garza,0,0,12/04/21,16
Adrian de la Garza,0,0,12/04/21,16
Adrian de la Garza,0,0,12/04/21,16
Adrian de la Garza,7.584,16,12/04/21,16
Adrian de la Garza,7.584,16,12/04/21,16
Adrian de la Garza,0,0,12/04/21,16
Adrian de la Garza,13.534,67,12/04/21,16
Adrian de la Garza,11.826,73,12/04/21,16
Adrian de la Garza,0,0,12/04/21,16
Adrian de la Garza,0,0,12/04/21,16
Adrian de la Garza,5.174,26,12/04/21,16
Adrian de la Garza,64.328,473,12/04/21,16
Adrian de la Garza,0,0,12/04/21,16
Adrian de la Garza,9.728,32,12/04/21,16
Adrian de la Garza,7.77,30,12/04/21,16
Adrian de la Garza,0,67,12/04/21,16
Adrian de la Garza,0,0,12/04/21,16
Adrian de la Garza,11.826,73,12/04/21,16
Adrian de la Garza,6.57,30,12/04/21,16
Adrian de la Garza,7.77,30,12/04/21,16
Adrian de la Garza,6.57,30,12/04/21,16
Adrian de la Garza,0,0,12/04/21,16
Adrian de la Garza,7.202,26,12/04/21,16
Adrian de la Garza,0,0,13/04/21,16
Adrian de la Garza,0,8,13/04/21,16
Adrian de la Garza,0,0,13/04/21,16
Adrian de la Garza,0,41,13/04/21,16
Adrian de la Garza,5.51,29,13/04/21,16
Adrian de la Garza,0,0,13/04/21,16
Adrian de la Garza,0,0,13/04/21,16
Adrian de la Garza,11.826,73,13/04/21,16
Adrian de la Garza,4.991,31,13/04/21,16
Adrian de la Garza,0,0,13/04/21,16
Adrian de la Garza,0,0,13/04/21,16
Adrian de la Garza,0,0,13/04/21,16
Adrian de la Garza,0,6,13/04/21,16
Adrian de la Garza,0,22,13/04/21,16
Adrian de la Garza,0,0,13/04/21,16
Adrian de la Garza,0,0,13/04/21,16
Adrian de la Garza,0.203,1,13/04/21,16
Adrian de la Garza,0,0,13/04/21,16
Adrian de la Garza,6.993,21,13/04/21,16
Adrian de la Garza,0,62,13/04/21,16
Adrian de la Garza,0,18,13/04/21,16
Adrian de la Garza,5.15,50,13/04/21,16
Adrian de la Garza,0,0,13/04/21,16
Adrian de la Garza,0,62,13/04/21,16
Adrian de la Garza,0.27,3,13/04/21,16
Adrian de la Garza,0,0,13/04/21,16
Adrian de la Garza,0,62,13/04/21,16
Adrian de la Garza,0,0,13/04/21,16
Adrian de la Garza,0,33,13/04/21,16
Adrian de la Garza,0,0,13/04/21,16
Adrian de la Garza,0.316,4,13/04/21,16
Adrian de la Garza,0,0,13/04/21,16
Adrian de la Garza,0,62,13/04/21,16
Adrian de la Garza,0.212,2,13/04/21,16
Adrian de la Garza,0,2,13/04/21,16
Adrian de la Garza,0,0,13/04/21,16
Adrian de la Garza,0,0,13/04/21,16
Adrian de la Garza,0,0,13/04/21,16
Adrian de la Garza,0,0,13/04/21,16
Adrian de la Garza,0,0,13/04/21,16
Adrian de la Garza,0,0,13/04/21,16
Adrian de la Garza,5.264,47,13/04/21,16
Adrian de la Garza,0,14,13/04/21,16
Adrian de la Garza,0,0,13/04/21,16
Adrian de la Garza,0,26,13/04/21,16
Adrian de la Garza,0,14,13/04/21,16
Adrian de la Garza,0,0,13/04/21,16
Adrian de la Garza,5.15,50,13/04/21,16
Adrian de la Garza,0,0,13/04/21,16
Adrian de la Garza,0,45,13/04/21,16
Adrian de la Garza,0,13,14/04/21,16
Adrian de la Garza,4.921,37,14/04/21,16
Adrian de la Garza,0,0,14/04/21,16
Adrian de la Garza,2.006,17,14/04/21,16
Adrian de la Garza,0,14,14/04/21,16
Adrian de la Garza,0.215,1,14/04/21,16
Adrian de la Garza,0,32,14/04/21,16
Adrian de la Garza,0,32,14/04/21,16
Adrian de la Garza,0.089,1,14/04/21,16
Adrian de la Garza,0,32,14/04/21,16
Adrian de la Garza,0.287,7,14/04/21,16
Adrian de la Garza,0.28,1,14/04/21,16
Adrian de la Garza,0.28,1,14/04/21,16
Adrian de la Garza,0,32,14/04/21,16
Adrian de la Garza,0,0,14/04/21,16
Adrian de la Garza,0,0,14/04/21,16
Adrian de la Garza,4.448,32,14/04/21,16
Adrian de la Garza,0,0,14/04/21,16
Adrian de la Garza,0,0,14/04/21,16
Adrian de la Garza,0,0,14/04/21,16
Adrian de la Garza,0,32,14/04/21,16
Adrian de la Garza,0.345,3,14/04/21,16
Adrian de la Garza,0,0,14/04/21,16
Adrian de la Garza,0.612,4,14/04/21,16
Adrian de la Garza,5.15,50,14/04/21,16
Adrian de la Garza,0,0,14/04/21,16
Adrian de la Garza,6.006,13,14/04/21,16
Adrian de la Garza,0,0,14/04/21,16
Adrian de la Garza,4.921,37,14/04/21,16
Adrian de la Garza,0,13,14/04/21,16
Adrian de la Garza,9.315,27,14/04/21,16
Adrian de la Garza,11.655,37,14/04/21,16
Adrian de la Garza,0,0,14/04/21,16
Adrian de la Garza,0,2,14/04/21,16
Adrian de la Garza,0,0,14/04/21,16
Adrian de la Garza,0,0,14/04/21,16
Adrian de la Garza,0,0,14/04/21,16
Adrian de la Garza,0,2,14/04/21,16
Adrian de la Garza,0,0,14/04/21,16
Adrian de la Garza,0,0,14/04/21,16
Adrian de la Garza,2.85,25,14/04/21,16
Adrian de la Garza,0,1,14/04/21,16
Adrian de la Garza,0,0,14/04/21,16
Adrian de la Garza,0,0,14/04/21,16
Adrian de la Garza,0.125,1,14/04/21,16
Adrian de la Garza,0,0,14/04/21,16
Adrian de la Garza,0,0,14/04/21,16
Adrian de la Garza,0,0,14/04/21,16
Adrian de la Garza,8.344,28,14/04/21,16
Adrian de la Garza,5.805,27,14/04/21,16
Adrian de la Garza,0,10,14/04/21,16
Adrian de la Garza,0,5,14/04/21,16
Adrian de la Garza,0.416,2,14/04/21,16
Adrian de la Garza,5.453,41,14/04/21,16
Adrian de la Garza,0,0,14/04/21,16
Adrian de la Garza,11.655,37,14/04/21,16
Adrian de la Garza,0.118,1,15/04/21,16
Adrian de la Garza,0,4,15/04/21,16
Adrian de la Garza,0.222,1,15/04/21,16
Adrian de la Garza,1.168,8,15/04/21,16
Adrian de la Garza,0,37,15/04/21,16
Adrian de la Garza,0,37,15/04/21,16
Adrian de la Garza,0,0,15/04/21,16
Adrian de la Garza,0,37,15/04/21,16
Adrian de la Garza,20.007,57,15/04/21,16
Adrian de la Garza,0,62,15/04/21,16
Adrian de la Garza,2.001,23,15/04/21,16
Adrian de la Garza,0,0,15/04/21,16
Adrian de la Garza,0.277,1,15/04/21,16
Adrian de la Garza,0,0,15/04/21,16
Adrian de la Garza,0,0,15/04/21,16
Adrian de la Garza,0,0,15/04/21,16
Adrian de la Garza,8.736,26,15/04/21,16
Adrian de la Garza,0,0,15/04/21,16
Adrian de la Garza,0,37,15/04/21,16
Adrian de la Garza,0,37,15/04/21,16
Adrian de la Garza,0,0,15/04/21,16
Adrian de la Garza,27.485,115,15/04/21,16
Adrian de la Garza,9.424,38,15/04/21,16
Adrian de la Garza,27.485,115,15/04/21,16
Adrian de la Garza,0,0,15/04/21,16
Adrian de la Garza,2.826,9,15/04/21,16
Adrian de la Garza,0,0,15/04/21,16
Adrian de la Garza,0,0,15/04/21,16
Adrian de la Garza,8.204,28,15/04/21,16
Adrian de la Garza,0,0,15/04/21,16
Adrian de la Garza,0.294,3,15/04/21,16
Adrian de la Garza,0,0,15/04/21,16
Adrian de la Garza,0,0,15/04/21,16
Adrian de la Garza,0,0,15/04/21,16
Adrian de la Garza,0.142,1,15/04/21,16
Adrian de la Garza,0.126,1,16/04/21,16
Adrian de la Garza,3.422,29,16/04/21,16
Adrian de la Garza,0,3,16/04/21,16
Adrian de la Garza,0,0,16/04/21,16
Adrian de la Garza,0,1,16/04/21,16
Adrian de la Garza,0,1,16/04/21,16
Adrian de la Garza,0,0,16/04/21,16
Adrian de la Garza,0,0,16/04/21,16
Adrian de la Garza,0,0,16/04/21,16
Adrian de la Garza,0,0,16/04/21,16
Adrian de la Garza,0,0,16/04/21,16
Adrian de la Garza,0,1,16/04/21,16
Adrian de la Garza,13.32,30,16/04/21,16
Adrian de la Garza,9.747,27,16/04/21,16
Adrian de la Garza,3.422,29,16/04/21,16
Adrian de la Garza,5.22,18,16/04/21,16
Adrian de la Garza,9.747,27,16/04/21,16
Adrian de la Garza,0,27,16/04/21,16
Adrian de la Garza,0,0,16/04/21,16
Adrian de la Garza,0,0,16/04/21,16
Adrian de la Garza,0,0,16/04/21,16
Adrian de la Garza,0,0,16/04/21,16
Adrian de la Garza,0,0,16/04/21,16
Adrian de la Garza,0,0,16/04/21,16
Adrian de la Garza,0.45,2,16/04/21,16
Adrian de la Garza,0,0,16/04/21,16
Adrian de la Garza,0,0,16/04/21,16
Adrian de la Garza,0.046,1,16/04/21,16
Adrian de la Garza,0,0,16/04/21,16
Adrian de la Garza,0,0,16/04/21,16
Adrian de la Garza,0,212,16/04/21,16
Adrian de la Garza,0,49,16/04/21,16
Adrian de la Garza,3.44,10,16/04/21,16
Adrian de la Garza,0,117,16/04/21,16
Adrian de la Garza,1.944,18,16/04/21,16
Adrian de la Garza,1.944,18,16/04/21,16
Adrian de la Garza,0,67,16/04/21,16
Adrian de la Garza,0,0,16/04/21,16
Adrian de la Garza,0,0,16/04/21,16
Adrian de la Garza,0,2,16/04/21,16
Adrian de la Garza,0,0,16/04/21,16
Adrian de la Garza,0,0,16/04/21,16
Adrian de la Garza,0,0,16/04/21,16
Adrian de la Garza,0,0,16/04/21,16
Adrian de la Garza,0,924,16/04/21,16
Adrian de la Garza,0,0,16/04/21,16
Adrian de la Garza,0,0,16/04/21,16
Adrian de la Garza,0,0,16/04/21,16
Adrian de la Garza,0,212,16/04/21,16
Adrian de la Garza,0,20,16/04/21,16
Adrian de la Garza,0,0,16/04/21,16
Adrian de la Garza,0,212,16/04/21,16
Adrian de la Garza,0.256,1,16/04/21,16
Adrian de la Garza,5.781,41,16/04/21,16
Adrian de la Garza,0,0,16/04/21,16
Adrian de la Garza,0,117,16/04/21,16
Adrian de la Garza,0,0,16/04/21,16
Adrian de la Garza,5.781,41,16/04/21,16
Adrian de la Garza,0,0,16/04/21,16
