candidato,retweetTimesNegativity,retweetTotal,creacion,numSemana
Clara Luz Flores,0,450,24/03/21,13
Clara Luz Flores,0,135,24/03/21,13
Clara Luz Flores,0,0,24/03/21,13
Clara Luz Flores,0,286,24/03/21,13
Clara Luz Flores,64.428,364,24/03/21,13
Clara Luz Flores,4.8,32,24/03/21,13
Clara Luz Flores,92.364,516,24/03/21,13
Clara Luz Flores,0,9,24/03/21,13
Clara Luz Flores,0,48,24/03/21,13
Clara Luz Flores,0,654,24/03/21,13
Clara Luz Flores,0,810,24/03/21,13
Clara Luz Flores,5.395,65,24/03/21,13
Clara Luz Flores,90.616,482,24/03/21,13
Clara Luz Flores,179.648,802,24/03/21,13
Clara Luz Flores,0,1136,24/03/21,13
Clara Luz Flores,0,0,24/03/21,13
Clara Luz Flores,0,0,24/03/21,13
Clara Luz Flores,0,992,24/03/21,13
Clara Luz Flores,0,1210,24/03/21,13
Clara Luz Flores,0,9577,24/03/21,13
Clara Luz Flores,279.993,1407,24/03/21,13
Clara Luz Flores,0,318,24/03/21,13
Clara Luz Flores,5.264,28,24/03/21,13
Clara Luz Flores,39.546,507,24/03/21,13
Clara Luz Flores,0,610,24/03/21,13
Clara Luz Flores,1712.34,5436,24/03/21,13
Clara Luz Flores,0,75,24/03/21,13
Clara Luz Flores,0,672,24/03/21,13
Clara Luz Flores,0,0,24/03/21,13
Clara Luz Flores,0.61,5,24/03/21,13
Clara Luz Flores,0,0,24/03/21,13
Clara Luz Flores,0,2438,24/03/21,13
Clara Luz Flores,0,11,24/03/21,13
Clara Luz Flores,0,32,24/03/21,13
Clara Luz Flores,92.364,516,24/03/21,13
Clara Luz Flores,1712.34,5436,24/03/21,13
Clara Luz Flores,0,0,24/03/21,13
Clara Luz Flores,0.704,16,24/03/21,13
Clara Luz Flores,46.48,332,24/03/21,13
Clara Luz Flores,177.192,1284,24/03/21,13
Clara Luz Flores,102.102,442,24/03/21,13
Clara Luz Flores,0,14,24/03/21,13
Clara Luz Flores,0.237,1,24/03/21,13
Clara Luz Flores,0,1112,24/03/21,13
Clara Luz Flores,0,1112,24/03/21,13
Clara Luz Flores,179.648,802,24/03/21,13
Clara Luz Flores,1916.784,5916,24/03/21,13
Clara Luz Flores,0,318,24/03/21,13
Clara Luz Flores,1916.784,5916,24/03/21,13
Clara Luz Flores,0,318,24/03/21,13
Clara Luz Flores,0,251,24/03/21,13
Clara Luz Flores,46.48,332,24/03/21,13
Clara Luz Flores,0,0,24/03/21,13
Clara Luz Flores,0,654,24/03/21,13
Clara Luz Flores,0,471,24/03/21,13
Clara Luz Flores,0,346,24/03/21,13
Clara Luz Flores,19.656,351,24/03/21,13
Clara Luz Flores,179.648,802,24/03/21,13
Clara Luz Flores,0,48,24/03/21,13
Clara Luz Flores,1916.784,5916,24/03/21,13
Clara Luz Flores,0,0,24/03/21,13
Clara Luz Flores,0,78,24/03/21,13
Clara Luz Flores,0,29,24/03/21,13
Clara Luz Flores,0,1112,24/03/21,13
Clara Luz Flores,0,8,24/03/21,13
Clara Luz Flores,0,9,24/03/21,13
Clara Luz Flores,92.364,516,24/03/21,13
Clara Luz Flores,3.895,19,24/03/21,13
Clara Luz Flores,0,0,24/03/21,13
Clara Luz Flores,0,2438,24/03/21,13
Clara Luz Flores,0,9,24/03/21,13
Clara Luz Flores,1712.34,5436,24/03/21,13
Clara Luz Flores,0,1210,24/03/21,13
Clara Luz Flores,0,0,24/03/21,13
Clara Luz Flores,0,17,24/03/21,13
Clara Luz Flores,1916.784,5916,24/03/21,13
Clara Luz Flores,0,9577,24/03/21,13
Clara Luz Flores,0,747,24/03/21,13
Clara Luz Flores,0,18,24/03/21,13
Clara Luz Flores,0,11,24/03/21,13
Clara Luz Flores,46.36,305,24/03/21,13
Clara Luz Flores,0,70,24/03/21,13
Clara Luz Flores,34.568,232,24/03/21,13
Clara Luz Flores,0,3392,24/03/21,13
Clara Luz Flores,279.993,1407,24/03/21,13
Clara Luz Flores,111.444,1506,24/03/21,13
Clara Luz Flores,0,212,24/03/21,13
Clara Luz Flores,0,0,24/03/21,13
Clara Luz Flores,232.645,1445,24/03/21,13
Clara Luz Flores,0,3392,24/03/21,13
Clara Luz Flores,0,9577,24/03/21,13
Clara Luz Flores,0,858,24/03/21,13
Clara Luz Flores,5.264,28,24/03/21,13
Clara Luz Flores,0.56,2,24/03/21,13
Clara Luz Flores,0,1136,24/03/21,13
Clara Luz Flores,0,65,24/03/21,13
Clara Luz Flores,1916.784,5916,24/03/21,13
Clara Luz Flores,0,6,24/03/21,13
Clara Luz Flores,39.429,117,24/03/21,13
Clara Luz Flores,90.616,482,24/03/21,13
Clara Luz Flores,0,0,24/03/21,13
Clara Luz Flores,111.444,1506,24/03/21,13
Clara Luz Flores,0.345,5,24/03/21,13
Clara Luz Flores,111.444,1506,24/03/21,13
Clara Luz Flores,8.58,65,24/03/21,13
Clara Luz Flores,0,9577,24/03/21,13
Clara Luz Flores,0,1112,24/03/21,13
Clara Luz Flores,0,0,24/03/21,13
Clara Luz Flores,0,3392,24/03/21,13
Clara Luz Flores,46.36,305,24/03/21,13
Clara Luz Flores,0,858,24/03/21,13
Clara Luz Flores,1712.34,5436,24/03/21,13
Clara Luz Flores,0,0,24/03/21,13
Clara Luz Flores,0,33,24/03/21,13
Clara Luz Flores,9.46,86,24/03/21,13
Clara Luz Flores,0,1226,24/03/21,13
Clara Luz Flores,1712.34,5436,24/03/21,13
Clara Luz Flores,0,0,24/03/21,13
Clara Luz Flores,0,810,24/03/21,13
Clara Luz Flores,0,8,24/03/21,13
Clara Luz Flores,0,10,24/03/21,13
Clara Luz Flores,216.562,779,24/03/21,13
Clara Luz Flores,0,0,24/03/21,13
Clara Luz Flores,0,316,24/03/21,13
Clara Luz Flores,0,1210,24/03/21,13
Clara Luz Flores,24.095,305,24/03/21,13
Clara Luz Flores,0.441,3,24/03/21,13
Clara Luz Flores,0,1210,24/03/21,13
Clara Luz Flores,0,150,24/03/21,13
Clara Luz Flores,1712.34,5436,24/03/21,13
Clara Luz Flores,4.158,66,24/03/21,13
Clara Luz Flores,0,0,24/03/21,13
Clara Luz Flores,0,485,24/03/21,13
Clara Luz Flores,0,222,24/03/21,13
Clara Luz Flores,0,810,24/03/21,13
Clara Luz Flores,0,0,24/03/21,13
Clara Luz Flores,0,1,24/03/21,13
Clara Luz Flores,6.66,45,24/03/21,13
Clara Luz Flores,0,610,24/03/21,13
Clara Luz Flores,0,9577,24/03/21,13
Clara Luz Flores,0,1226,24/03/21,13
Clara Luz Flores,0.688,4,24/03/21,13
Clara Luz Flores,0,2438,24/03/21,13
Clara Luz Flores,0,1226,24/03/21,13
Clara Luz Flores,0,70,24/03/21,13
Clara Luz Flores,0,9577,24/03/21,13
Clara Luz Flores,1916.784,5916,24/03/21,13
Clara Luz Flores,0,0,24/03/21,13
Clara Luz Flores,232.645,1445,24/03/21,13
Clara Luz Flores,0,183,24/03/21,13
Clara Luz Flores,0,0,24/03/21,13
Clara Luz Flores,0,183,24/03/21,13
Clara Luz Flores,7.506,54,24/03/21,13
Clara Luz Flores,40.443,221,24/03/21,13
Clara Luz Flores,0,0,24/03/21,13
Clara Luz Flores,0,0,24/03/21,13
Clara Luz Flores,0,346,24/03/21,13
Clara Luz Flores,0,3392,24/03/21,13
Clara Luz Flores,0,1210,24/03/21,13
Clara Luz Flores,279.993,1407,24/03/21,13
Clara Luz Flores,30.806,211,24/03/21,13
Clara Luz Flores,1916.784,5916,24/03/21,13
Clara Luz Flores,0,0,24/03/21,13
Clara Luz Flores,0,0,24/03/21,13
Clara Luz Flores,30.806,211,24/03/21,13
Clara Luz Flores,0,858,24/03/21,13
Clara Luz Flores,1.003,17,24/03/21,13
Clara Luz Flores,0,672,24/03/21,13
Clara Luz Flores,0,0,24/03/21,13
Clara Luz Flores,0,153,24/03/21,13
Clara Luz Flores,0,165,24/03/21,13
Clara Luz Flores,7.215,15,24/03/21,13
Clara Luz Flores,1916.784,5916,24/03/21,13
Clara Luz Flores,0,0,24/03/21,13
Clara Luz Flores,0,182,24/03/21,13
Clara Luz Flores,1.003,17,24/03/21,13
Clara Luz Flores,0,0,24/03/21,13
Clara Luz Flores,232.645,1445,24/03/21,13
Clara Luz Flores,0.973,7,24/03/21,13
Clara Luz Flores,1916.784,5916,24/03/21,13
Clara Luz Flores,28.275,145,24/03/21,13
Clara Luz Flores,0,7,24/03/21,13
Clara Luz Flores,97.76,520,24/03/21,13
Clara Luz Flores,111.444,1506,24/03/21,13
Clara Luz Flores,232.645,1445,24/03/21,13
Clara Luz Flores,0,0,24/03/21,13
Clara Luz Flores,1916.784,5916,24/03/21,13
Clara Luz Flores,0,1210,24/03/21,13
Clara Luz Flores,0,3,24/03/21,13
Clara Luz Flores,0,654,24/03/21,13
Clara Luz Flores,1.495,5,24/03/21,13
Clara Luz Flores,0,3392,24/03/21,13
Clara Luz Flores,0,0,24/03/21,13
Clara Luz Flores,34.568,232,24/03/21,13
Clara Luz Flores,0.822,3,24/03/21,13
Clara Luz Flores,105.78,516,24/03/21,13
Clara Luz Flores,0,6,24/03/21,13
Clara Luz Flores,0,9577,24/03/21,13
Clara Luz Flores,0,6,24/03/21,13
Clara Luz Flores,9.1,70,24/03/21,13
Clara Luz Flores,0,1226,24/03/21,13
Clara Luz Flores,28.598,158,24/03/21,13
Clara Luz Flores,0,610,24/03/21,13
Clara Luz Flores,0,183,24/03/21,13
Clara Luz Flores,0,67,24/03/21,13
Clara Luz Flores,0,0,24/03/21,13
Clara Luz Flores,0.92,4,24/03/21,13
Clara Luz Flores,46.092,276,24/03/21,13
Clara Luz Flores,0,109,24/03/21,13
Clara Luz Flores,0,0,24/03/21,13
Clara Luz Flores,0,2,24/03/21,13
Clara Luz Flores,0,0,24/03/21,13
Clara Luz Flores,1916.784,5916,24/03/21,13
Clara Luz Flores,0,9577,24/03/21,13
Clara Luz Flores,111.444,1506,24/03/21,13
Clara Luz Flores,0,9577,24/03/21,13
Clara Luz Flores,0.071,1,24/03/21,13
Clara Luz Flores,0,1226,24/03/21,13
Clara Luz Flores,0,40,24/03/21,13
Clara Luz Flores,62.01,318,24/03/21,13
Clara Luz Flores,0,1,24/03/21,13
Clara Luz Flores,0,222,24/03/21,13
Clara Luz Flores,1916.784,5916,24/03/21,13
Clara Luz Flores,0,0,24/03/21,13
Clara Luz Flores,0,14,24/03/21,13
Clara Luz Flores,5.41,10,24/03/21,13
Clara Luz Flores,0,0,24/03/21,13
Clara Luz Flores,0,942,24/03/21,13
Clara Luz Flores,148.461,697,24/03/21,13
Clara Luz Flores,232.645,1445,24/03/21,13
Clara Luz Flores,25.929,129,24/03/21,13
Clara Luz Flores,20.04,120,24/03/21,13
Clara Luz Flores,1712.34,5436,24/03/21,13
Clara Luz Flores,1916.784,5916,24/03/21,13
Clara Luz Flores,1916.784,5916,24/03/21,13
Clara Luz Flores,1.552,8,24/03/21,13
Clara Luz Flores,0,3392,24/03/21,13
Clara Luz Flores,28.598,158,24/03/21,13
Clara Luz Flores,0,0,24/03/21,13
Clara Luz Flores,0,180,24/03/21,13
Clara Luz Flores,0,0,24/03/21,13
Clara Luz Flores,1712.34,5436,24/03/21,13
Clara Luz Flores,0,0,24/03/21,13
Clara Luz Flores,1916.784,5916,24/03/21,13
Clara Luz Flores,0,10,24/03/21,13
Clara Luz Flores,0,0,24/03/21,13
Clara Luz Flores,64.428,364,24/03/21,13
Clara Luz Flores,0,19,24/03/21,13
Clara Luz Flores,0,24,24/03/21,13
Clara Luz Flores,40.443,221,24/03/21,13
Clara Luz Flores,80.089,283,24/03/21,13
Clara Luz Flores,0,0,24/03/21,13
Clara Luz Flores,0,2438,24/03/21,13
Clara Luz Flores,0,0,24/03/21,13
Clara Luz Flores,0,542,24/03/21,13
Clara Luz Flores,111.444,1506,24/03/21,13
Clara Luz Flores,0,1136,24/03/21,13
Clara Luz Flores,111.444,1506,24/03/21,13
Clara Luz Flores,1916.784,5916,24/03/21,13
Clara Luz Flores,68.25,210,24/03/21,13
Clara Luz Flores,97.76,520,24/03/21,13
Clara Luz Flores,1916.784,5916,24/03/21,13
Clara Luz Flores,0,0,24/03/21,13
Clara Luz Flores,105.78,516,24/03/21,13
Clara Luz Flores,8.954,74,24/03/21,13
Clara Luz Flores,1916.784,5916,24/03/21,13
Clara Luz Flores,111.444,1506,24/03/21,13
Clara Luz Flores,0,3392,24/03/21,13
Clara Luz Flores,1916.784,5916,24/03/21,13
Clara Luz Flores,0,0,24/03/21,13
Clara Luz Flores,0.984,6,24/03/21,13
Clara Luz Flores,0,22,24/03/21,13
Clara Luz Flores,0,346,24/03/21,13
Clara Luz Flores,105.78,516,24/03/21,13
Clara Luz Flores,0,1112,24/03/21,13
Clara Luz Flores,0.077,1,24/03/21,13
Clara Luz Flores,0,9577,24/03/21,13
Clara Luz Flores,0,1112,24/03/21,13
Clara Luz Flores,0,3392,24/03/21,13
Clara Luz Flores,30.806,211,24/03/21,13
Clara Luz Flores,0,2438,24/03/21,13
Clara Luz Flores,28.275,145,24/03/21,13
Clara Luz Flores,1712.34,5436,24/03/21,13
Clara Luz Flores,0,346,24/03/21,13
Clara Luz Flores,0,39,24/03/21,13
Clara Luz Flores,0,2438,24/03/21,13
Clara Luz Flores,0,39,24/03/21,13
Clara Luz Flores,0,610,24/03/21,13
Clara Luz Flores,20.349,399,24/03/21,13
Clara Luz Flores,45.974,362,24/03/21,13
Clara Luz Flores,0,1226,24/03/21,13
Clara Luz Flores,0,1112,24/03/21,13
Clara Luz Flores,0,0,24/03/21,13
Clara Luz Flores,1712.34,5436,24/03/21,13
Clara Luz Flores,0,0,24/03/21,13
Clara Luz Flores,80.089,283,24/03/21,13
Clara Luz Flores,0,180,24/03/21,13
Clara Luz Flores,1.196,4,24/03/21,13
Clara Luz Flores,0,9577,24/03/21,13
Clara Luz Flores,40.443,221,24/03/21,13
Clara Luz Flores,0,0,24/03/21,13
Clara Luz Flores,0,1136,24/03/21,13
Clara Luz Flores,111.444,1506,24/03/21,13
Clara Luz Flores,0,9577,24/03/21,13
Clara Luz Flores,0,0,24/03/21,13
Clara Luz Flores,0,0,24/03/21,13
Clara Luz Flores,28.275,145,24/03/21,13
Clara Luz Flores,0,155,24/03/21,13
Clara Luz Flores,0,3392,24/03/21,13
Clara Luz Flores,0,1136,24/03/21,13
Clara Luz Flores,0,0,24/03/21,13
Clara Luz Flores,1916.784,5916,24/03/21,13
Clara Luz Flores,3.038,14,26/03/21,13
Clara Luz Flores,0,0,26/03/21,13
Clara Luz Flores,7.8,24,26/03/21,13
Clara Luz Flores,0,0,26/03/21,13
Clara Luz Flores,20.433,139,26/03/21,13
Clara Luz Flores,0,0,26/03/21,13
Clara Luz Flores,7.696,52,26/03/21,13
Clara Luz Flores,0,0,26/03/21,13
Clara Luz Flores,30.705,345,26/03/21,13
Clara Luz Flores,0,104,26/03/21,13
Clara Luz Flores,0,837,26/03/21,13
Clara Luz Flores,30.705,345,26/03/21,13
Clara Luz Flores,0,0,26/03/21,13
Clara Luz Flores,0,294,26/03/21,13
Clara Luz Flores,20.433,139,26/03/21,13
Clara Luz Flores,0,0,26/03/21,13
Clara Luz Flores,20.433,139,26/03/21,13
Clara Luz Flores,6.27,55,26/03/21,13
Clara Luz Flores,0,0,26/03/21,13
Clara Luz Flores,5.546,47,26/03/21,13
Clara Luz Flores,0,10,26/03/21,13
Clara Luz Flores,0,0,26/03/21,13
Clara Luz Flores,5.546,47,26/03/21,13
Clara Luz Flores,0,0,26/03/21,13
Clara Luz Flores,0,810,26/03/21,13
Clara Luz Flores,0,7,26/03/21,13
Clara Luz Flores,1.092,12,26/03/21,13
Clara Luz Flores,0,0,26/03/21,13
Clara Luz Flores,0,0,26/03/21,13
Clara Luz Flores,0,0,26/03/21,13
Clara Luz Flores,0,0,26/03/21,13
Clara Luz Flores,0,0,26/03/21,13
Clara Luz Flores,0,837,26/03/21,13
Clara Luz Flores,0,0,26/03/21,13
Clara Luz Flores,5.546,47,26/03/21,13
Clara Luz Flores,0,0,26/03/21,13
Clara Luz Flores,0,0,26/03/21,13
Clara Luz Flores,28.222,137,26/03/21,13
Clara Luz Flores,0,0,26/03/21,13
Clara Luz Flores,0,0,26/03/21,13
Clara Luz Flores,0,0,26/03/21,13
Clara Luz Flores,0,26,26/03/21,13
Clara Luz Flores,0,2,26/03/21,13
Clara Luz Flores,3.168,33,26/03/21,13
Clara Luz Flores,0,0,26/03/21,13
Clara Luz Flores,0,38,26/03/21,13
Clara Luz Flores,0,1,26/03/21,13
Clara Luz Flores,0,2158,26/03/21,13
Clara Luz Flores,0,0,26/03/21,13
Clara Luz Flores,0,671,26/03/21,13
Clara Luz Flores,0,0,26/03/21,13
Clara Luz Flores,0,837,26/03/21,13
Clara Luz Flores,0,599,26/03/21,13
Clara Luz Flores,30.705,345,26/03/21,13
Clara Luz Flores,0,34,26/03/21,13
Clara Luz Flores,0,810,26/03/21,13
Clara Luz Flores,184.529,1633,26/03/21,13
Clara Luz Flores,0,38,26/03/21,13
Clara Luz Flores,0,2158,26/03/21,13
Clara Luz Flores,0,26,26/03/21,13
Clara Luz Flores,0,0,26/03/21,13
Clara Luz Flores,0,2158,26/03/21,13
Clara Luz Flores,0,0,26/03/21,13
Clara Luz Flores,0,0,26/03/21,13
Clara Luz Flores,0,14,26/03/21,13
Clara Luz Flores,0,2158,26/03/21,13
Clara Luz Flores,0,2158,26/03/21,13
Clara Luz Flores,0,2158,26/03/21,13
Clara Luz Flores,0,0,26/03/21,13
Clara Luz Flores,0,2158,26/03/21,13
Clara Luz Flores,20.904,52,26/03/21,13
Clara Luz Flores,0,671,26/03/21,13
Clara Luz Flores,0,0,26/03/21,13
Clara Luz Flores,0.664,4,26/03/21,13
Clara Luz Flores,20.904,52,26/03/21,13
Clara Luz Flores,12.516,42,26/03/21,13
Clara Luz Flores,2.136,12,26/03/21,13
Clara Luz Flores,0,1,26/03/21,13
Clara Luz Flores,0,0,26/03/21,13
Clara Luz Flores,0,0,26/03/21,13
Clara Luz Flores,0,837,26/03/21,13
Clara Luz Flores,0.14,2,26/03/21,13
Clara Luz Flores,0,2158,26/03/21,13
Clara Luz Flores,0,2158,26/03/21,13
Clara Luz Flores,0,2158,26/03/21,13
Clara Luz Flores,1.736,14,26/03/21,13
Clara Luz Flores,0,0,26/03/21,13
Clara Luz Flores,0,0,26/03/21,13
Clara Luz Flores,0,1,26/03/21,13
Clara Luz Flores,20.433,139,26/03/21,13
Clara Luz Flores,0,0,26/03/21,13
Clara Luz Flores,0,0,26/03/21,13
Clara Luz Flores,0,51,26/03/21,13
Clara Luz Flores,20.433,139,26/03/21,13
Clara Luz Flores,0,51,26/03/21,13
Clara Luz Flores,0,0,26/03/21,13
Clara Luz Flores,0,0,26/03/21,13
Clara Luz Flores,0,671,26/03/21,13
Clara Luz Flores,0,671,26/03/21,13
Clara Luz Flores,0,0,26/03/21,13
Clara Luz Flores,0,810,26/03/21,13
Clara Luz Flores,0,0,26/03/21,13
Clara Luz Flores,11.664,162,26/03/21,13
Clara Luz Flores,0,0,26/03/21,13
Clara Luz Flores,0,34,26/03/21,13
Clara Luz Flores,2.346,23,26/03/21,13
Clara Luz Flores,0,810,26/03/21,13
Clara Luz Flores,0,0,26/03/21,13
Clara Luz Flores,5.52,80,26/03/21,13
Clara Luz Flores,1.048,2,26/03/21,13
Clara Luz Flores,0,0,26/03/21,13
Clara Luz Flores,5.546,47,26/03/21,13
Clara Luz Flores,0,671,26/03/21,13
Clara Luz Flores,0,1,26/03/21,13
Clara Luz Flores,2.976,16,26/03/21,13
Clara Luz Flores,0,2158,26/03/21,13
Clara Luz Flores,1.729,19,26/03/21,13
Clara Luz Flores,0,53,26/03/21,13
Clara Luz Flores,0,0,26/03/21,13
Clara Luz Flores,28.222,137,26/03/21,13
Clara Luz Flores,0,2811,26/03/21,13
Clara Luz Flores,4.86,27,26/03/21,13
Clara Luz Flores,17.708,233,26/03/21,13
Clara Luz Flores,0.728,7,26/03/21,13
Clara Luz Flores,0,2158,26/03/21,13
Clara Luz Flores,30.07,97,26/03/21,13
Clara Luz Flores,0,1,26/03/21,13
Clara Luz Flores,0,93,26/03/21,13
Clara Luz Flores,0,0,26/03/21,13
Clara Luz Flores,0.772,2,26/03/21,13
Clara Luz Flores,0,0,26/03/21,13
Clara Luz Flores,0,2158,26/03/21,13
Clara Luz Flores,0,206,26/03/21,13
Clara Luz Flores,49.17,149,26/03/21,13
Clara Luz Flores,49.17,149,27/03/21,13
Clara Luz Flores,12.74,65,27/03/21,13
Clara Luz Flores,0,93,27/03/21,13
Clara Luz Flores,0.728,7,27/03/21,13
Clara Luz Flores,0,1,27/03/21,13
Clara Luz Flores,0,1,27/03/21,13
Clara Luz Flores,0,671,27/03/21,13
Clara Luz Flores,2.346,23,27/03/21,13
Clara Luz Flores,0,0,27/03/21,13
Clara Luz Flores,0,93,27/03/21,13
Clara Luz Flores,28.222,137,27/03/21,13
Clara Luz Flores,0,0,27/03/21,13
Clara Luz Flores,0.316,2,27/03/21,13
Clara Luz Flores,0,278,27/03/21,13
Clara Luz Flores,17.018,254,27/03/21,13
Clara Luz Flores,0,0,27/03/21,13
Clara Luz Flores,0,130,27/03/21,13
Clara Luz Flores,0,0,27/03/21,13
Clara Luz Flores,0,0,27/03/21,13
Clara Luz Flores,1.472,4,27/03/21,13
Clara Luz Flores,0,199,27/03/21,13
Clara Luz Flores,28.222,137,27/03/21,13
Clara Luz Flores,0,0,27/03/21,13
Clara Luz Flores,0,278,27/03/21,13
Clara Luz Flores,0,199,27/03/21,13
Clara Luz Flores,0,671,27/03/21,13
Clara Luz Flores,0,2158,27/03/21,13
Clara Luz Flores,0,1,27/03/21,13
Clara Luz Flores,20.904,52,27/03/21,13
Clara Luz Flores,0,1,27/03/21,13
Clara Luz Flores,17.018,254,27/03/21,13
Clara Luz Flores,193.351,809,27/03/21,13
Clara Luz Flores,0,810,27/03/21,13
Clara Luz Flores,4.14,6,27/03/21,13
Clara Luz Flores,0,278,27/03/21,13
Clara Luz Flores,0,12,27/03/21,13
Clara Luz Flores,0,0,27/03/21,13
Clara Luz Flores,31.369,247,27/03/21,13
Clara Luz Flores,0,671,27/03/21,13
Clara Luz Flores,0,0,27/03/21,13
Clara Luz Flores,31.369,247,27/03/21,13
Clara Luz Flores,0,0,27/03/21,13
Clara Luz Flores,0,278,27/03/21,13
Clara Luz Flores,17.018,254,27/03/21,13
Clara Luz Flores,13.08,120,27/03/21,13
Clara Luz Flores,0,0,27/03/21,13
Clara Luz Flores,0,278,27/03/21,13
Clara Luz Flores,0,53,27/03/21,13
Clara Luz Flores,0,206,27/03/21,13
Clara Luz Flores,1.044,12,27/03/21,13
Clara Luz Flores,0,2158,27/03/21,13
Clara Luz Flores,7.506,54,27/03/21,13
Clara Luz Flores,30.705,345,27/03/21,13
Clara Luz Flores,0,71,27/03/21,13
Clara Luz Flores,8,80,27/03/21,13
Clara Luz Flores,6.072,22,27/03/21,13
Clara Luz Flores,17.708,233,27/03/21,13
Clara Luz Flores,0,0,27/03/21,13
Clara Luz Flores,0,2158,27/03/21,13
Clara Luz Flores,19.491,73,27/03/21,13
Clara Luz Flores,49.17,149,27/03/21,13
Clara Luz Flores,0,5,27/03/21,13
Clara Luz Flores,30.705,345,27/03/21,13
Clara Luz Flores,0.074,1,27/03/21,13
Clara Luz Flores,0,278,27/03/21,13
Clara Luz Flores,30.705,345,27/03/21,13
Clara Luz Flores,105.78,516,27/03/21,13
Clara Luz Flores,0,20,27/03/21,13
Clara Luz Flores,18.018,78,27/03/21,13
Clara Luz Flores,3.692,26,27/03/21,13
Clara Luz Flores,0,278,27/03/21,13
Clara Luz Flores,0,0,27/03/21,13
Clara Luz Flores,0,0,27/03/21,13
Clara Luz Flores,0,2811,27/03/21,13
Clara Luz Flores,0.336,1,27/03/21,13
Clara Luz Flores,0,0,27/03/21,13
Clara Luz Flores,0,147,27/03/21,13
Clara Luz Flores,0,0,27/03/21,13
Clara Luz Flores,0,278,27/03/21,13
Clara Luz Flores,0,147,27/03/21,13
Clara Luz Flores,0,0,27/03/21,13
Clara Luz Flores,0,147,27/03/21,13
Clara Luz Flores,0,147,27/03/21,13
Clara Luz Flores,0,2158,27/03/21,13
Clara Luz Flores,69.204,474,27/03/21,13
Clara Luz Flores,0,294,27/03/21,13
Clara Luz Flores,0,2158,27/03/21,13
Clara Luz Flores,9.052,62,27/03/21,13
Clara Luz Flores,0,810,27/03/21,13
Clara Luz Flores,0,147,27/03/21,13
Clara Luz Flores,0.585,9,27/03/21,13
Clara Luz Flores,0,1,27/03/21,13
Clara Luz Flores,0.3,2,27/03/21,13
Clara Luz Flores,0,2158,27/03/21,13
Clara Luz Flores,0,0,27/03/21,13
Clara Luz Flores,0,278,27/03/21,13
Clara Luz Flores,0,5,27/03/21,13
Clara Luz Flores,0,0,27/03/21,13
Clara Luz Flores,0,0,27/03/21,13
Clara Luz Flores,0,6,27/03/21,13
Clara Luz Flores,2.465,29,27/03/21,13
Clara Luz Flores,19.491,73,27/03/21,13
Clara Luz Flores,0,5,27/03/21,13
Clara Luz Flores,0,671,27/03/21,13
Clara Luz Flores,0,278,27/03/21,13
Clara Luz Flores,0.465,3,27/03/21,13
Clara Luz Flores,0,1903,27/03/21,13
Clara Luz Flores,0,1903,27/03/21,13
Clara Luz Flores,1916.784,5916,27/03/21,13
Clara Luz Flores,0,1903,27/03/21,13
Clara Luz Flores,0,1903,27/03/21,13
Clara Luz Flores,0,0,27/03/21,13
Clara Luz Flores,0,0,27/03/21,13
Clara Luz Flores,0.105,1,27/03/21,13
Clara Luz Flores,0,671,27/03/21,13
Clara Luz Flores,0,1903,27/03/21,13
Clara Luz Flores,0,0,27/03/21,13
Clara Luz Flores,0,0,27/03/21,13
Clara Luz Flores,0,0,27/03/21,13
Clara Luz Flores,0,0,27/03/21,13
Clara Luz Flores,0,71,27/03/21,13
Clara Luz Flores,0.253,1,27/03/21,13
Clara Luz Flores,0,0,27/03/21,13
Clara Luz Flores,0,1903,27/03/21,13
Clara Luz Flores,1.365,5,27/03/21,13
Clara Luz Flores,0,858,27/03/21,13
Clara Luz Flores,0,810,27/03/21,13
Clara Luz Flores,0,278,27/03/21,13
Clara Luz Flores,4.768,16,27/03/21,13
Clara Luz Flores,0,1903,27/03/21,13
Clara Luz Flores,0,71,27/03/21,13
Clara Luz Flores,0,1903,27/03/21,13
Clara Luz Flores,0,1903,27/03/21,13
Clara Luz Flores,7.656,58,27/03/21,13
Clara Luz Flores,123.354,534,27/03/21,13
Clara Luz Flores,0,14,27/03/21,13
Clara Luz Flores,123.354,534,27/03/21,13
Clara Luz Flores,1916.784,5916,27/03/21,13
Clara Luz Flores,0,1903,27/03/21,13
Clara Luz Flores,17.018,254,27/03/21,13
Clara Luz Flores,0,53,27/03/21,13
Clara Luz Flores,0,1903,27/03/21,13
Clara Luz Flores,0,147,27/03/21,13
Clara Luz Flores,0,0,27/03/21,13
Clara Luz Flores,0,1903,27/03/21,13
Clara Luz Flores,0,227,27/03/21,13
Clara Luz Flores,0,93,27/03/21,13
Clara Luz Flores,123.354,534,27/03/21,13
Clara Luz Flores,0,53,27/03/21,13
Clara Luz Flores,0,2158,27/03/21,13
Clara Luz Flores,1.729,19,27/03/21,13
Clara Luz Flores,0,6,27/03/21,13
Clara Luz Flores,0,1903,27/03/21,13
Clara Luz Flores,0,1903,27/03/21,13
Clara Luz Flores,0,22,27/03/21,13
Clara Luz Flores,0,1903,27/03/21,13
Clara Luz Flores,0,2,27/03/21,13
Clara Luz Flores,0,18,27/03/21,13
Clara Luz Flores,0,1903,27/03/21,13
Clara Luz Flores,0,2158,27/03/21,13
Clara Luz Flores,2.53,11,27/03/21,13
